@relation snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.unsupervised.attribute.Standardize

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Dist_Food_x numeric
@attribute Dist_Food_y numeric
@attribute Dist_left_border numeric
@attribute Dist_right_border numeric
@attribute Dist_top_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Dist_body_x3 numeric
@attribute Dist_body_y3 numeric
@attribute Dist_body_x4 numeric
@attribute Dist_body_y4 numeric
@attribute Tail_x numeric
@attribute Tail_y numeric
@attribute Dist_Tail_x numeric
@attribute Dist_Tail_y numeric
@attribute Horizontal_Weight numeric
@attribute Vertical_Weight numeric
@attribute Score numeric
@attribute Length numeric
@attribute Prev_UP numeric
@attribute Prev_DOWN numeric
@attribute Prev_RIGHT numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
1.669788,-0.507817,1.399091,0.814034,-0.010206,1.000955,1.669788,-1.669788,-0.507817,0.507817,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,-0.670659,-0.019455,0.190698,0.017928,0.007722,-1.264798,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,-0.426984,1.399091,0.814034,-0.010206,0.945536,1.669788,-1.669788,-0.426984,0.426984,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,-0.589541,-0.019455,0.190698,0.017928,0.007722,-1.266013,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,-0.346151,1.399091,0.814034,-0.010206,0.890118,1.669788,-1.669788,-0.346151,0.346151,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,-0.508423,-0.019455,0.190698,0.017928,0.007722,-1.267228,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,-0.265318,1.399091,0.814034,-0.010206,0.834699,1.669788,-1.669788,-0.265318,0.265318,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,-0.427305,-0.019455,0.190698,0.017928,0.007722,-1.268444,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,-0.184485,1.399091,0.814034,-0.010206,0.77928,1.669788,-1.669788,-0.184485,0.184485,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,-0.346187,-0.019455,0.190698,0.017928,0.007722,-1.269659,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,-0.103652,1.399091,0.814034,-0.010206,0.723861,1.669788,-1.669788,-0.103652,0.103652,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,-0.26507,-0.019455,0.190698,0.017928,0.007722,-1.270874,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,-0.022819,1.399091,0.814034,-0.010206,0.668442,1.669788,-1.669788,-0.022819,0.022819,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,-0.183952,-0.019455,0.190698,0.017928,0.007722,-1.27209,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,0.058015,1.399091,0.814034,-0.010206,0.613023,1.669788,-1.669788,0.058015,-0.058015,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,-0.102834,-0.019455,0.190698,0.017928,0.007722,-1.273305,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,0.138848,1.399091,0.814034,-0.010206,0.557605,1.669788,-1.669788,0.138848,-0.138848,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,-0.021716,-0.019455,0.190698,0.017928,0.007722,-1.274521,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,0.219681,1.399091,0.814034,-0.010206,0.502186,1.669788,-1.669788,0.219681,-0.219681,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,0.059402,-0.019455,0.190698,0.017928,0.007722,-1.275736,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,0.300514,1.399091,0.814034,-0.010206,0.446767,1.669788,-1.669788,0.300514,-0.300514,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,0.14052,-0.019455,0.190698,0.017928,0.007722,-1.276951,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,0.381347,1.399091,0.814034,-0.010206,0.391348,1.669788,-1.669788,0.381347,-0.381347,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,0.221638,-0.019455,0.190698,0.017928,0.007722,-1.278167,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,0.46218,1.399091,0.814034,-0.010206,0.335929,1.669788,-1.669788,0.46218,-0.46218,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,0.302756,-0.019455,0.190698,0.017928,0.007722,-1.279382,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,0.543013,1.399091,0.814034,-0.010206,0.280511,1.669788,-1.669788,0.543013,-0.543013,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,0.383873,-0.019455,0.190698,0.017928,0.007722,-1.280597,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,0.623846,1.399091,0.814034,-0.010206,0.225092,1.669788,-1.669788,0.623846,-0.623846,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,0.464991,-0.019455,0.190698,0.017928,0.007722,-1.281813,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,0.704679,1.399091,0.814034,-0.010206,0.169673,1.669788,-1.669788,0.704679,-0.704679,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,0.546109,-0.019455,0.190698,0.017928,0.007722,-1.283028,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,0.785512,1.399091,0.814034,-0.010206,0.114254,1.669788,-1.669788,0.785512,-0.785512,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,0.627227,-0.019455,0.190698,0.017928,0.007722,-1.284243,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,0.866345,1.399091,0.814034,-0.010206,0.058835,1.669788,-1.669788,0.866345,-0.866345,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,0.708345,-0.019455,0.190698,0.017928,0.007722,-1.285459,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,0.947179,1.399091,0.814034,-0.010206,0.003416,1.669788,-1.669788,0.947179,-0.947179,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,0.789463,-0.019455,0.190698,0.017928,0.007722,-1.286674,-1.255356,-0.56245,1.664278,-0.590154,DOWN
1.669788,1.028012,-0.140011,-1.466492,-1.974712,-1.880823,1.669788,-1.669788,1.028012,-1.028012,-0.031663,1.372129,-0.032947,1.395724,3.205771,3.205797,3.183429,2.107697,1.699466,0.789463,-0.019455,0.286748,0.017928,0.853292,-1.165138,-1.171804,-0.56245,1.664278,-0.590154,LEFT
