@relation 'snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.unsupervised.attribute.Remove-R15-18,23-26-weka.filters.unsupervised.attribute.Remove-R5-7,9,17-18-weka.filters.unsupervised.attribute.Standardize-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement'

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Dist_right_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Tail_x numeric
@attribute Tail_y numeric
@attribute Prev_UP numeric
@attribute Prev_DOWN numeric
@attribute Prev_RIGHT numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
1.652119,-1.152437,1.36497,-1.433789,-1.652119,1.152437,-0.006082,-1.448132,-0.006422,-1.476495,0.005508,-0.887927,1.788112,-0.578299,-0.589241,UP
1.898694,-0.190094,1.649293,-1.15197,-1.898694,0.190094,-0.006082,-1.448132,-0.006422,-1.476495,1.72281,0.716415,1.788112,-0.578299,-0.589241,UP
-1.635555,-0.43068,-1.336095,-0.658785,1.635555,0.43068,-0.006082,-1.448132,-0.006422,-1.476495,0.741494,1.197718,1.788112,-0.578299,-0.589241,UP
-0.567061,1.173226,-0.625288,-1.222425,0.567061,-1.173226,-0.006082,-1.448132,-0.006422,-1.476495,0.16906,1.438369,1.788112,-0.578299,-0.589241,UP
-1.224595,-0.270289,-1.193933,-0.236055,1.224595,0.270289,-0.006082,-1.448132,0.705875,-0.747182,-0.321597,0.235112,1.788112,-0.578299,-0.589241,UP
-1.717746,0.210883,-1.478256,-0.87015,1.717746,-0.210883,-0.006082,-1.448132,-0.006422,-1.476495,1.232152,1.67902,1.788112,-0.578299,-0.589241,UP
-0.813636,0.93264,1.649293,-1.15197,0.813636,-0.93264,-0.006082,-1.448132,-0.006422,-1.476495,-0.239821,1.438369,1.788112,-0.578299,-0.589241,UP
-0.97802,0.210883,-0.83853,-1.081515,0.97802,-0.210883,-0.006082,-1.448132,-0.006422,-1.476495,0.16906,-0.486842,1.788112,-0.578299,-0.589241,UP
-1.471171,-0.109898,-1.193933,-0.236055,1.471171,0.109898,-0.006082,-1.448132,-0.006422,-1.476495,-0.076268,0.395547,1.788112,-0.578299,-0.589241,UP
-0.402677,-0.831656,-0.198804,-1.433789,0.402677,0.831656,-0.006082,-1.448132,-0.006422,-1.476495,0.577942,0.796632,1.788112,-0.578299,-0.589241,UP
0.419241,1.173226,0.369841,0.961679,-0.419241,-1.173226,-0.006082,-1.448132,-0.006422,-1.476495,0.16906,0.475764,1.788112,-0.578299,-0.589241,UP
-1.553363,-1.553413,-0.056643,0.679859,1.553363,1.553413,-0.006082,-1.448132,-0.006422,-1.476495,-1.13936,-1.449447,1.788112,-0.578299,-0.589241,UP
0.254857,-0.510875,0.156599,-1.363334,-0.254857,0.510875,-0.006082,-1.448132,-0.006422,-1.476495,-0.648702,0.636198,1.788112,-0.578299,-0.589241,UP
1.076776,1.654397,1.507132,0.327584,-1.076776,-1.654397,-0.006082,-1.448132,-0.006422,-1.476495,0.741494,1.839455,1.788112,-0.578299,-0.589241,UP
-1.717746,-1.312827,-1.407175,-1.222425,1.717746,1.312827,-0.006082,-1.448132,-0.006422,-1.476495,-1.711794,1.037284,1.788112,-0.578299,-0.589241,UP
-0.567061,0.130687,1.222809,-0.658785,0.567061,-0.130687,-0.006082,-1.448132,-0.006422,-1.476495,1.559257,0.154895,1.788112,-0.578299,-0.589241,UP
-1.471171,-0.350484,0.938486,-0.87015,1.471171,0.350484,-0.006082,-1.448132,-0.006422,-1.476495,-1.711794,0.716415,1.788112,-0.578299,-0.589241,UP
1.158968,-0.59107,-0.625288,-0.87015,-1.158968,0.59107,-0.006082,-1.448132,-0.006422,-1.476495,-1.057584,-0.005539,1.788112,-0.578299,-0.589241,UP
1.241159,-0.029703,0.085518,-1.504244,-1.241159,0.029703,-0.006082,-1.448132,-0.006422,-1.476495,1.232152,0.796632,1.788112,-0.578299,-0.589241,UP
-1.717746,0.371273,-1.478256,-0.87015,1.717746,-0.371273,-0.006082,-1.448132,-0.006422,-1.476495,1.232152,1.839455,1.788112,-0.578299,-0.589241,UP
0.912392,-0.831656,-0.83853,-1.29288,-0.912392,0.831656,-0.006082,-1.448132,-0.006422,-1.476495,-0.076268,-1.289013,1.788112,-0.578299,-0.589241,UP
1.569927,1.012835,1.29389,1.102588,-1.569927,-1.012835,-0.006082,-1.448132,-0.006422,-1.476495,1.232152,-0.165973,1.788112,-0.578299,-0.589241,UP
-1.553363,-0.190094,-1.407175,-0.940605,1.553363,0.190094,-0.006082,-1.448132,-0.006422,-1.476495,0.16906,1.358152,1.788112,-0.578299,-0.589241,UP
-0.731444,-0.911851,-0.625288,-1.222425,0.731444,0.911851,-0.006082,-1.448132,-0.006422,-1.476495,-0.730479,0.074678,1.788112,-0.578299,-0.589241,UP
-0.97802,-0.029703,0.440922,0.609404,0.97802,0.029703,-0.006082,-1.448132,-0.006422,-1.476495,-0.48515,-1.36923,1.788112,-0.578299,-0.589241,UP
-1.635555,0.371273,-1.336095,-0.658785,1.635555,-0.371273,-0.006082,-1.448132,-0.006422,-1.476495,1.395705,1.037284,1.788112,-0.578299,-0.589241,UP
0.254857,0.692054,0.796325,1.173043,-0.254857,-0.692054,-0.006082,-1.448132,-0.006422,-1.476495,-0.158045,1.037284,1.788112,-0.578299,-0.589241,UP
1.241159,0.93264,0.085518,-1.504244,-1.241159,-0.93264,-0.006082,-1.448132,-0.006422,-1.476495,0.823271,1.358152,1.788112,-0.578299,-0.589241,UP
-1.553363,0.210883,-1.407175,-0.940605,1.553363,-0.210883,-1.404756,-0.017751,-1.431016,-0.017869,0.577942,1.358152,-0.55919,-0.578299,-0.589241,UP
1.652119,1.413812,1.436051,-1.645154,-1.652119,-1.413812,-0.006082,-1.448132,-0.006422,-1.476495,-0.648702,0.555981,1.788112,-0.578299,-0.589241,UP
-0.97802,-0.029703,-0.83853,-1.081515,0.97802,0.029703,-0.006082,-1.448132,-0.006422,-1.476495,0.332613,-0.567059,1.788112,-0.578299,-0.589241,UP
-0.402677,-1.553413,-0.198804,-1.433789,0.402677,1.553413,-0.006082,-1.448132,-0.006422,-1.476495,0.741494,1.358152,1.788112,-0.578299,-0.589241,UP
1.652119,-1.393023,1.436051,-1.504244,-1.652119,1.393023,-0.006082,-1.448132,-0.006422,-1.476495,0.332613,-0.968144,1.788112,-0.578299,-0.589241,UP
-0.97802,0.451468,-0.83853,-1.081515,0.97802,-0.451468,-0.006082,-1.448132,-0.006422,-1.476495,-0.076268,-0.486842,1.788112,-0.578299,-0.589241,UP
-1.142404,-0.270289,-0.980691,-0.517875,1.142404,0.270289,-0.006082,-1.448132,-0.006422,-1.476495,0.005508,0.475764,1.788112,-0.578299,-0.589241,UP
0.912392,-1.072242,-0.83853,-1.29288,-0.912392,1.072242,-0.006082,-1.448132,-0.006422,-1.476495,0.087284,-1.208796,1.788112,-0.578299,-0.589241,UP
-0.567061,-0.59107,1.578212,-1.01106,0.567061,0.59107,-0.006082,-1.448132,-0.006422,-1.476495,0.332613,0.395547,1.788112,-0.578299,-0.589241,UP
-1.060212,-0.270289,0.796325,1.313953,1.060212,0.270289,-0.006082,-1.448132,-0.006422,-1.476495,-1.221136,-0.80771,1.788112,-0.578299,-0.589241,UP
-0.07391,0.050492,0.512002,-0.1656,0.07391,-0.050492,-0.006082,-1.448132,-0.006422,-1.476495,-0.076268,1.358152,1.788112,-0.578299,-0.589241,UP
0.994584,1.413812,1.720373,-0.658785,-0.994584,-1.413812,-0.006082,-1.448132,-0.006422,-1.476495,1.395705,1.438369,1.788112,-0.578299,-0.589241,UP
-1.717746,-0.992046,-0.483127,-1.504244,1.717746,0.992046,-0.006082,-1.448132,-0.006422,-1.476495,-1.711794,0.154895,1.788112,-0.578299,-0.589241,UP
-0.484869,0.451468,-0.412046,-0.87015,0.484869,-0.451468,-0.006082,-1.448132,-0.006422,-1.476495,-1.221136,-0.486842,1.788112,-0.578299,-0.589241,UP
-0.484869,1.012835,-0.412046,-0.87015,0.484869,-1.012835,-1.404756,-0.017751,-1.431016,-0.017869,1.150376,0.395547,-0.55919,-0.578299,-0.589241,UP
0.254857,-0.029703,-0.767449,-1.574699,-0.254857,0.029703,-0.006082,-1.448132,-0.006422,-1.476495,-0.730479,0.716415,1.788112,-0.578299,-0.589241,UP
-0.567061,0.692054,1.222809,-0.658785,0.567061,-0.692054,-0.006082,-1.448132,-0.006422,-1.476495,1.395705,0.555981,1.788112,-0.578299,-0.589241,UP
1.158968,1.413812,-0.340965,-0.30651,-1.158968,-1.413812,-0.006082,-1.448132,-0.006422,-1.476495,-0.812255,-1.850533,1.788112,-0.578299,-0.589241,UP
-1.060212,1.413812,1.222809,-0.236055,1.060212,-1.413812,-0.006082,-1.448132,-0.006422,-1.476495,-0.076268,-0.005539,1.788112,-0.578299,-0.589241,UP
-1.142404,-0.350484,-0.83853,-0.58833,1.142404,0.350484,-0.006082,-1.448132,-0.006422,-1.476495,-1.13936,1.117501,1.788112,-0.578299,-0.589241,UP
1.487735,-1.312827,1.507132,-1.222425,-1.487735,1.312827,-0.006082,-1.448132,-0.006422,-1.476495,1.641034,-0.647276,1.788112,-0.578299,-0.589241,UP
-1.717746,1.494007,-1.051772,-0.024691,1.717746,-1.494007,-1.404756,-0.017751,-1.431016,-0.017869,-0.648702,0.636198,-0.55919,-0.578299,-0.589241,UP
0.994584,-0.029703,-1.336095,0.961679,-0.994584,0.029703,-0.006082,-1.448132,-0.006422,-1.476495,-0.48515,0.395547,1.788112,-0.578299,-0.589241,UP
-1.635555,0.93264,-1.407175,-0.236055,1.635555,-0.93264,-0.006082,-1.448132,-0.006422,-1.476495,-1.221136,1.518586,1.788112,-0.578299,-0.589241,UP
0.337049,-0.671265,1.36497,-0.940605,-0.337049,0.671265,-0.006082,-1.448132,-0.006422,-1.476495,-0.076268,-1.128579,1.788112,-0.578299,-0.589241,UP
-0.895828,1.494007,-0.625288,0.257129,0.895828,-1.494007,-0.006082,-1.448132,-0.006422,-1.476495,0.905047,-1.36923,1.788112,-0.578299,-0.589241,UP
-0.895828,0.93264,-0.625288,0.257129,0.895828,-0.93264,-0.006082,-1.448132,-0.006422,-1.476495,0.414389,-1.449447,1.788112,-0.578299,-0.589241,UP
1.569927,1.654397,1.29389,1.102588,-1.569927,-1.654397,1.392591,-0.017751,1.418172,-0.017869,0.577942,-0.165973,-0.55919,-0.578299,1.696918,UP
-1.060212,0.451468,-0.909611,-0.1656,1.060212,-0.451468,1.392591,-0.017751,1.418172,-0.017869,-1.548242,0.074678,-0.55919,-0.578299,1.696918,UP
-0.238294,-0.270289,0.583083,0.398039,0.238294,0.270289,1.392591,-0.017751,1.418172,-0.017869,0.496166,-0.24619,-0.55919,-0.578299,1.696918,UP
-1.471171,0.371273,0.938486,-0.87015,1.471171,-0.371273,-0.006082,-1.448132,-0.006422,-1.476495,-1.711794,-0.005539,1.788112,-0.578299,-0.589241,UP
1.405543,-1.232632,0.085518,-1.15197,-1.405543,1.232632,-0.006082,-1.448132,-0.006422,-1.476495,1.641034,1.518586,1.788112,-0.578299,-0.589241,UP
-1.717746,-0.029703,-1.478256,-0.87015,1.717746,0.029703,-0.006082,-1.448132,-0.006422,-1.476495,1.232152,1.438369,1.788112,-0.578299,-0.589241,UP
-0.731444,1.012835,1.507132,-0.517875,0.731444,-1.012835,1.392591,-0.017751,1.418172,-0.017869,-1.302913,0.636198,-0.55919,-0.578299,1.696918,UP
-0.649253,-0.109898,0.938486,-0.095146,0.649253,0.109898,-0.006082,-1.448132,-0.006422,-1.476495,1.477481,-1.048361,1.788112,-0.578299,-0.589241,UP
-0.156102,-0.911851,-0.127724,-0.87015,0.156102,0.911851,-0.006082,-1.448132,-0.006422,-1.476495,-0.975808,-0.486842,1.788112,-0.578299,-0.589241,UP
-1.060212,0.451468,1.222809,-0.236055,1.060212,-0.451468,-0.006082,-1.448132,-0.006422,-1.476495,-0.076268,0.957066,1.788112,-0.578299,-0.589241,UP
1.652119,-1.312827,1.36497,-1.433789,-1.652119,1.312827,-0.006082,-1.448132,-0.006422,-1.476495,0.16906,-0.887927,1.788112,-0.578299,-0.589241,UP
-0.402677,0.291078,-0.198804,-1.433789,0.402677,-0.291078,-0.006082,-1.448132,-0.006422,-1.476495,0.496166,-0.24619,1.788112,-0.578299,-0.589241,UP
0.172666,-0.59107,-0.83853,-0.58833,-0.172666,0.59107,1.392591,-0.017751,1.418172,-0.017869,-1.13936,-0.406625,-0.55919,-0.578299,1.696918,UP
0.912392,-0.43068,0.796325,-1.222425,-0.912392,0.43068,-0.006082,-1.448132,-0.006422,-1.476495,-0.566926,0.716415,1.788112,-0.578299,-0.589241,UP
1.323351,0.210883,-1.051772,-0.44742,-1.323351,-0.210883,-0.006082,-1.448132,-0.006422,-1.476495,1.313928,0.555981,1.788112,-0.578299,-0.589241,UP
1.076776,0.692054,0.867406,-0.940605,-1.076776,-0.692054,-0.006082,-1.448132,-0.006422,-1.476495,0.005508,0.636198,1.788112,-0.578299,-0.589241,UP
0.583625,-1.793999,0.583083,-1.645154,-0.583625,1.793999,1.392591,-0.017751,1.418172,-0.017869,-1.302913,-1.208796,-0.55919,-0.578299,1.696918,UP
1.241159,-0.43068,1.080648,-0.517875,-1.241159,0.43068,-0.006082,-1.448132,-0.006422,-1.476495,-1.466465,0.475764,1.788112,-0.578299,-0.589241,UP
-0.567061,0.050492,1.578212,-1.01106,0.567061,-0.050492,-0.006082,-1.448132,-0.006422,-1.476495,0.741494,0.154895,1.788112,-0.578299,-0.589241,UP
1.158968,-0.029703,-0.625288,-0.87015,-1.158968,0.029703,-0.006082,-1.448132,-0.006422,-1.476495,-0.566926,0.074678,1.788112,-0.578299,-0.589241,UP
0.090474,-0.831656,0.156599,-1.363334,-0.090474,0.831656,-0.006082,-1.448132,-0.006422,-1.476495,-1.13936,0.636198,1.788112,-0.578299,-0.589241,UP
-0.156102,-0.350484,-0.127724,-0.87015,0.156102,0.350484,1.392591,-0.017751,1.418172,-0.017869,-0.730479,-0.80771,-0.55919,-0.578299,1.696918,UP
-1.717746,-1.393023,-1.478256,-1.504244,1.717746,1.393023,-0.006082,-1.448132,-0.006422,-1.476495,1.804586,-0.085756,1.788112,-0.578299,-0.589241,UP
1.158968,-0.43068,-0.625288,-0.87015,-1.158968,0.43068,-0.006082,-1.448132,-0.006422,-1.476495,-0.975808,0.074678,1.788112,-0.578299,-0.589241,UP
-1.224595,-0.59107,-1.193933,-0.236055,1.224595,0.59107,-0.006082,-1.448132,-0.006422,-1.476495,-0.648702,0.235112,1.788112,-0.578299,-0.589241,UP
0.172666,1.012835,1.151728,0.045764,-0.172666,-1.012835,-0.006082,-1.448132,0.705875,-0.747182,1.641034,-0.887927,1.788112,-0.578299,-0.589241,UP
0.254857,0.611859,-0.767449,-1.574699,-0.254857,-0.611859,-0.006082,-1.448132,0.705875,-0.747182,-0.975808,0.31533,1.788112,-0.578299,-0.589241,UP
0.665817,0.611859,-0.198804,-0.517875,-0.665817,-0.611859,-0.006082,-1.448132,-0.006422,-1.476495,0.005508,0.395547,1.788112,-0.578299,-0.589241,UP
1.652119,0.852445,1.436051,-1.645154,-1.652119,-0.852445,-0.006082,-1.448132,-0.006422,-1.476495,-0.648702,1.117501,1.788112,-0.578299,-0.589241,UP
-0.731444,-0.350484,-0.412046,-0.72924,0.731444,0.350484,-0.006082,-1.448132,-0.006422,-1.476495,0.16906,0.796632,1.788112,-0.578299,-0.589241,UP
0.8302,-0.831656,-1.265014,-1.504244,-0.8302,0.831656,-0.006082,-1.448132,-0.006422,-1.476495,1.313928,0.716415,1.788112,-0.578299,-0.589241,UP
-1.717746,-0.831656,-1.407175,-1.222425,1.717746,0.831656,-0.006082,-1.448132,-0.718719,-0.747182,-1.711794,-1.208796,1.788112,-0.578299,-0.589241,UP
-0.813636,-0.59107,-0.127724,-1.15197,0.813636,0.59107,-0.006082,-1.448132,-0.006422,-1.476495,-0.076268,-0.567059,1.788112,-0.578299,-0.589241,UP
-1.224595,-0.43068,-1.193933,-0.236055,1.224595,0.43068,-0.006082,-1.448132,-0.006422,-1.476495,-0.48515,0.235112,1.788112,-0.578299,-0.589241,UP
-1.717746,-0.831656,-1.478256,-1.363334,1.717746,0.831656,-0.006082,-1.448132,-0.718719,-0.747182,0.905047,-0.727493,1.788112,-0.578299,-0.589241,UP
1.73431,1.253421,1.507132,-0.517875,-1.73431,-1.253421,-0.006082,-1.448132,-0.006422,-1.476495,-0.730479,1.117501,1.788112,-0.578299,-0.589241,UP
-1.224595,1.09303,1.507132,1.595773,1.224595,-1.09303,-0.006082,-1.448132,-0.006422,-1.476495,0.986823,-0.005539,1.788112,-0.578299,-0.589241,UP
-1.142404,0.050492,-0.980691,-0.517875,1.142404,-0.050492,-0.006082,-1.448132,-0.006422,-1.476495,0.005508,0.154895,1.788112,-0.578299,-0.589241,UP
1.569927,-0.190094,0.156599,-0.30651,-1.569927,0.190094,-0.006082,-1.448132,-0.006422,-1.476495,-0.812255,-0.968144,1.788112,-0.578299,-0.589241,UP
-0.813636,-0.751461,-0.127724,-1.15197,0.813636,0.751461,-0.006082,-1.448132,-0.006422,-1.476495,0.087284,-0.567059,1.788112,-0.578299,-0.589241,UP
-1.635555,1.413812,-1.407175,-0.236055,1.635555,-1.413812,-0.006082,-1.448132,-0.718719,-0.747182,-0.730479,1.518586,1.788112,-0.578299,-0.589241,UP
0.254857,0.692054,0.440922,0.116219,-0.254857,-0.692054,-0.006082,-1.448132,-0.006422,-1.476495,-0.48515,-0.968144,1.788112,-0.578299,-0.589241,UP
-1.060212,-0.671265,0.22768,-1.504244,1.060212,0.671265,-0.006082,-1.448132,-0.006422,-1.476495,-1.466465,-1.449447,1.788112,-0.578299,-0.589241,UP
-1.635555,0.531664,-1.407175,-0.236055,1.635555,-0.531664,-0.006082,-1.448132,-0.006422,-1.476495,-1.630018,1.518586,1.788112,-0.578299,-0.589241,UP
1.323351,0.852445,1.151728,-0.376965,-1.323351,-0.852445,-0.006082,-1.448132,0.705875,-0.747182,-0.648702,-0.165973,1.788112,-0.578299,-0.589241,UP
1.487735,-0.992046,1.507132,-1.222425,-1.487735,0.992046,-0.006082,-1.448132,-0.006422,-1.476495,1.804586,-0.80771,1.788112,-0.578299,-0.589241,UP
0.337049,-0.350484,1.36497,-0.940605,-0.337049,0.350484,-0.006082,-1.448132,-0.006422,-1.476495,0.005508,-0.887927,1.788112,-0.578299,-0.589241,UP
1.898694,-1.312827,1.649293,-1.433789,-1.898694,1.312827,-0.006082,-1.448132,-0.006422,-1.476495,1.886362,0.876849,1.788112,-0.578299,-0.589241,UP
