@relation snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.unsupervised.attribute.Standardize

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Dist_Food_x numeric
@attribute Dist_Food_y numeric
@attribute Dist_left_border numeric
@attribute Dist_right_border numeric
@attribute Dist_top_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Dist_body_x3 numeric
@attribute Dist_body_y3 numeric
@attribute Dist_body_x4 numeric
@attribute Dist_body_y4 numeric
@attribute Tail_x numeric
@attribute Tail_y numeric
@attribute Dist_Tail_x numeric
@attribute Dist_Tail_y numeric
@attribute Horizontal_Weight numeric
@attribute Vertical_Weight numeric
@attribute Score numeric
@attribute Length numeric
@attribute Prev_UP numeric
@attribute Prev_DOWN numeric
@attribute Prev_RIGHT numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
-1.224595,-1.072242,-1.193933,0.750314,-0.124134,1.614996,-1.224595,1.224595,-1.072242,1.072242,-1.404756,-0.017751,-1.431016,-0.017869,7.110526,7.12203,6.892217,2.58896,-1.057584,-1.048361,-0.129189,-0.019661,0.030189,-0.006254,-1.637044,-1.60381,-0.55919,-0.578299,-0.589241,LEFT
-1.306787,-1.072242,-1.193933,0.750314,-0.058719,1.614996,-1.306787,1.306787,-1.072242,1.072242,-1.404756,-0.017751,-1.431016,-0.017869,7.110526,7.12203,6.892217,2.58896,-1.13936,-1.048361,-0.129189,-0.019661,0.030189,-0.006254,-1.637668,-1.60381,-0.55919,-0.578299,-0.589241,LEFT
-1.388979,-1.072242,-1.193933,0.750314,0.006696,1.614996,-1.388979,1.388979,-1.072242,1.072242,-1.404756,-0.017751,-1.431016,-0.017869,7.110526,7.12203,6.892217,2.58896,-1.221136,-1.048361,-0.129189,-0.019661,0.030189,-0.006254,-1.638292,-1.60381,-0.55919,-0.578299,-0.589241,DOWN
-1.388979,-0.992046,-1.193933,0.750314,0.006696,1.54776,-1.388979,1.388979,-0.992046,0.992046,-0.006082,1.41263,-0.718719,0.711444,7.110526,7.12203,6.892217,2.58896,-1.302913,-1.048361,-0.063497,0.045584,0.030189,-0.006254,-1.638916,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,-0.911851,-1.193933,0.750314,0.006696,1.480525,-1.388979,1.388979,-0.911851,0.911851,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-1.048361,0.002195,0.110829,0.030189,-0.006254,-1.63954,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,-0.831656,-1.193933,0.750314,0.006696,1.413289,-1.388979,1.388979,-0.831656,0.831656,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-0.968144,0.002195,0.110829,0.030189,-0.006254,-1.640164,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,-0.751461,-1.193933,0.750314,0.006696,1.346054,-1.388979,1.388979,-0.751461,0.751461,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-0.887927,0.002195,0.110829,0.030189,-0.006254,-1.640788,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,-0.671265,-1.193933,0.750314,0.006696,1.278818,-1.388979,1.388979,-0.671265,0.671265,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-0.80771,0.002195,0.110829,0.030189,-0.006254,-1.641412,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,-0.59107,-1.193933,0.750314,0.006696,1.211582,-1.388979,1.388979,-0.59107,0.59107,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-0.727493,0.002195,0.110829,0.030189,-0.006254,-1.642036,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,-0.510875,-1.193933,0.750314,0.006696,1.144347,-1.388979,1.388979,-0.510875,0.510875,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-0.647276,0.002195,0.110829,0.030189,-0.006254,-1.642659,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,-0.43068,-1.193933,0.750314,0.006696,1.077111,-1.388979,1.388979,-0.43068,0.43068,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-0.567059,0.002195,0.110829,0.030189,-0.006254,-1.643283,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,-0.350484,-1.193933,0.750314,0.006696,1.009875,-1.388979,1.388979,-0.350484,0.350484,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-0.486842,0.002195,0.110829,0.030189,-0.006254,-1.643907,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,-0.270289,-1.193933,0.750314,0.006696,0.94264,-1.388979,1.388979,-0.270289,0.270289,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-0.406625,0.002195,0.110829,0.030189,-0.006254,-1.644531,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,-0.190094,-1.193933,0.750314,0.006696,0.875404,-1.388979,1.388979,-0.190094,0.190094,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-0.326407,0.002195,0.110829,0.030189,-0.006254,-1.645155,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,-0.109898,-1.193933,0.750314,0.006696,0.808168,-1.388979,1.388979,-0.109898,0.109898,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-0.24619,0.002195,0.110829,0.030189,-0.006254,-1.645779,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,-0.029703,-1.193933,0.750314,0.006696,0.740933,-1.388979,1.388979,-0.029703,0.029703,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-0.165973,0.002195,0.110829,0.030189,-0.006254,-1.646403,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,0.050492,-1.193933,0.750314,0.006696,0.673697,-1.388979,1.388979,0.050492,-0.050492,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-0.085756,0.002195,0.110829,0.030189,-0.006254,-1.647027,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,0.130687,-1.193933,0.750314,0.006696,0.606461,-1.388979,1.388979,0.130687,-0.130687,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,-0.005539,0.002195,0.110829,0.030189,-0.006254,-1.647651,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,0.210883,-1.193933,0.750314,0.006696,0.539226,-1.388979,1.388979,0.210883,-0.210883,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,0.074678,0.002195,0.110829,0.030189,-0.006254,-1.648275,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,0.291078,-1.193933,0.750314,0.006696,0.47199,-1.388979,1.388979,0.291078,-0.291078,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,0.154895,0.002195,0.110829,0.030189,-0.006254,-1.648899,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,0.371273,-1.193933,0.750314,0.006696,0.404755,-1.388979,1.388979,0.371273,-0.371273,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,0.235112,0.002195,0.110829,0.030189,-0.006254,-1.649523,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,0.451468,-1.193933,0.750314,0.006696,0.337519,-1.388979,1.388979,0.451468,-0.451468,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,0.31533,0.002195,0.110829,0.030189,-0.006254,-1.650147,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,0.531664,-1.193933,0.750314,0.006696,0.270283,-1.388979,1.388979,0.531664,-0.531664,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,0.395547,0.002195,0.110829,0.030189,-0.006254,-1.650771,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,0.611859,-1.193933,0.750314,0.006696,0.203048,-1.388979,1.388979,0.611859,-0.611859,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,0.475764,0.002195,0.110829,0.030189,-0.006254,-1.651395,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,0.692054,-1.193933,0.750314,0.006696,0.135812,-1.388979,1.388979,0.692054,-0.692054,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,0.555981,0.002195,0.110829,0.030189,-0.006254,-1.652019,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,0.772249,-1.193933,0.750314,0.006696,0.068576,-1.388979,1.388979,0.772249,-0.772249,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,0.636198,0.002195,0.110829,0.030189,-0.006254,-1.652643,-1.60381,-0.55919,1.729025,-0.589241,DOWN
-1.388979,0.852445,0.938486,0.468494,1.96914,-0.267602,-1.388979,1.388979,0.852445,-0.852445,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,0.636198,0.002195,0.176074,0.030189,0.700676,-1.590247,-1.566311,-0.55919,1.729025,-0.589241,DOWN
-1.388979,0.93264,0.938486,0.468494,1.96914,-0.334837,-1.388979,1.388979,0.93264,-0.93264,-0.006082,1.41263,-0.006422,1.440757,7.110526,7.12203,6.892217,2.58896,-1.384689,0.716415,0.002195,0.176074,0.030189,0.700676,-1.590871,-1.566311,-0.55919,1.729025,-0.589241,RIGHT
-1.306787,0.93264,0.938486,0.468494,1.903725,-0.334837,-1.306787,1.306787,0.93264,-0.93264,1.392591,-0.017751,0.705875,0.711444,7.110526,7.12203,6.892217,2.58896,-1.384689,0.796632,0.067887,0.110829,-0.675817,-0.006254,-1.591495,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-1.224595,0.93264,0.938486,0.468494,1.83831,-0.334837,-1.224595,1.224595,0.93264,-0.93264,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-1.384689,0.876849,0.133579,0.045584,-0.675817,-0.006254,-1.592119,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-1.142404,0.93264,0.938486,0.468494,1.772896,-0.334837,-1.142404,1.142404,0.93264,-0.93264,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-1.384689,0.957066,0.199271,-0.019661,-0.675817,-0.006254,-1.592743,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-1.060212,0.93264,0.938486,0.468494,1.707481,-0.334837,-1.060212,1.060212,0.93264,-0.93264,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-1.302913,0.957066,0.199271,-0.019661,-0.675817,-0.006254,-1.593367,-1.566311,-0.55919,-0.578299,1.696918,UP
-1.060212,0.852445,0.938486,0.468494,1.707481,-0.267602,-1.060212,1.060212,0.852445,-0.852445,-0.006082,-1.448132,0.705875,-0.747182,7.110526,7.12203,6.892217,2.58896,-1.221136,0.957066,0.133579,-0.084905,0.030189,-0.713184,-1.593991,-1.566311,1.788112,-0.578299,-0.589241,UP
-1.060212,0.772249,0.938486,0.468494,1.707481,-0.200366,-1.060212,1.060212,0.772249,-0.772249,-0.006082,-1.448132,-0.006422,-1.476495,7.110526,7.12203,6.892217,2.58896,-1.13936,0.957066,0.067887,-0.15015,0.030189,-0.713184,-1.594615,-1.566311,1.788112,-0.578299,-0.589241,UP
-1.060212,0.692054,0.938486,0.468494,1.707481,-0.133131,-1.060212,1.060212,0.692054,-0.692054,-0.006082,-1.448132,-0.006422,-1.476495,7.110526,7.12203,6.892217,2.58896,-1.057584,0.957066,0.002195,-0.215395,0.030189,-0.713184,-1.595239,-1.566311,1.788112,-0.578299,-0.589241,UP
-1.060212,0.611859,0.938486,0.468494,1.707481,-0.065895,-1.060212,1.060212,0.611859,-0.611859,-0.006082,-1.448132,-0.006422,-1.476495,7.110526,7.12203,6.892217,2.58896,-1.057584,0.876849,0.002195,-0.215395,0.030189,-0.713184,-1.595863,-1.566311,1.788112,-0.578299,-0.589241,UP
-1.060212,0.531664,0.938486,0.468494,1.707481,0.001341,-1.060212,1.060212,0.531664,-0.531664,-0.006082,-1.448132,-0.006422,-1.476495,7.110526,7.12203,6.892217,2.58896,-1.057584,0.796632,0.002195,-0.215395,0.030189,-0.713184,-1.596487,-1.566311,1.788112,-0.578299,-0.589241,RIGHT
-0.97802,0.531664,0.938486,0.468494,1.642066,0.001341,-0.97802,0.97802,0.531664,-0.531664,1.392591,-0.017751,0.705875,-0.747182,7.110526,7.12203,6.892217,2.58896,-1.057584,0.716415,0.067887,-0.15015,-0.675817,-0.006254,-1.597111,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-0.895828,0.531664,0.938486,0.468494,1.576651,0.001341,-0.895828,0.895828,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-1.057584,0.636198,0.133579,-0.084905,-0.675817,-0.006254,-1.597735,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-0.813636,0.531664,0.938486,0.468494,1.511236,0.001341,-0.813636,0.813636,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-1.057584,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.598359,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-0.731444,0.531664,0.938486,0.468494,1.445821,0.001341,-0.731444,0.731444,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-0.975808,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.598983,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-0.649253,0.531664,0.938486,0.468494,1.380407,0.001341,-0.649253,0.649253,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-0.894031,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.599606,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-0.567061,0.531664,0.938486,0.468494,1.314992,0.001341,-0.567061,0.567061,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-0.812255,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.60023,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-0.484869,0.531664,0.938486,0.468494,1.249577,0.001341,-0.484869,0.484869,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-0.730479,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.600854,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-0.402677,0.531664,0.938486,0.468494,1.184162,0.001341,-0.402677,0.402677,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-0.648702,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.601478,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-0.320485,0.531664,0.938486,0.468494,1.118747,0.001341,-0.320485,0.320485,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-0.566926,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.602102,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-0.238294,0.531664,0.938486,0.468494,1.053333,0.001341,-0.238294,0.238294,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-0.48515,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.602726,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-0.156102,0.531664,0.938486,0.468494,0.987918,0.001341,-0.156102,0.156102,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-0.403374,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.60335,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
-0.07391,0.531664,0.938486,0.468494,0.922503,0.001341,-0.07391,0.07391,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-0.321597,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.603974,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
0.008282,0.531664,0.938486,0.468494,0.857088,0.001341,0.008282,-0.008282,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-0.239821,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.604598,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
0.090474,0.531664,0.938486,0.468494,0.791673,0.001341,0.090474,-0.090474,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-0.158045,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.605222,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
0.172666,0.531664,0.938486,0.468494,0.726259,0.001341,0.172666,-0.172666,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,-0.076268,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.605846,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
0.254857,0.531664,0.938486,0.468494,0.660844,0.001341,0.254857,-0.254857,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,0.005508,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.60647,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
0.337049,0.531664,0.938486,0.468494,0.595429,0.001341,0.337049,-0.337049,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,0.087284,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.607094,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
0.419241,0.531664,0.938486,0.468494,0.530014,0.001341,0.419241,-0.419241,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,0.16906,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.607718,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
0.501433,0.531664,0.938486,0.468494,0.464599,0.001341,0.501433,-0.501433,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,0.250837,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.608342,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
0.583625,0.531664,0.938486,0.468494,0.399184,0.001341,0.583625,-0.583625,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,0.332613,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.608966,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
0.665817,0.531664,0.938486,0.468494,0.33377,0.001341,0.665817,-0.665817,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,0.414389,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.60959,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
0.748008,0.531664,0.938486,0.468494,0.268355,0.001341,0.748008,-0.748008,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,0.496166,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.610214,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
0.8302,0.531664,0.938486,0.468494,0.20294,0.001341,0.8302,-0.8302,0.531664,-0.531664,1.392591,-0.017751,1.418172,-0.017869,7.110526,7.12203,6.892217,2.58896,0.577942,0.555981,0.199271,-0.019661,-0.675817,-0.006254,-1.610838,-1.566311,-0.55919,-0.578299,1.696918,RIGHT
