@relation snake_game-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Standardize

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Dist_Food_x numeric
@attribute Dist_Food_y numeric
@attribute Dist_left_border numeric
@attribute Dist_right_border numeric
@attribute Dist_top_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Dist_body_x3 numeric
@attribute Dist_body_y3 numeric
@attribute Dist_body_x4 numeric
@attribute Dist_body_y4 numeric
@attribute Prev_UP numeric
@attribute Prev_DOWN numeric
@attribute Prev_RIGHT numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
1.772105,-1.71814,1.484492,-1.618228,-0.019019,-0.102613,1.772105,-1.772105,-1.71814,1.71814,-0.026522,-1.444678,-0.027927,-1.470879,-0.400475,-0.462572,-0.398616,-2.276516,1.782325,-0.588513,-0.594366,UP
1.772105,-1.797195,-0.075022,0.305332,-2.055213,1.530489,1.772105,-1.772105,-1.797195,1.797195,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.398616,-2.322406,1.782325,-0.588513,-0.594366,LEFT
1.688306,-1.797195,-0.075022,0.305332,-1.962659,1.530489,1.688306,-1.688306,-1.797195,1.797195,-1.436485,-0.02535,-0.744911,-0.748412,-0.400475,-0.462572,-0.398616,-2.276516,-0.561012,-0.588513,-0.594366,LEFT
1.604507,-1.797195,-0.075022,0.305332,-1.870105,1.530489,1.604507,-1.604507,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.466231,-0.396898,-0.463995,-2.276516,-0.561012,-0.588513,-0.594366,LEFT
1.520709,-1.797195,-0.075022,0.305332,-1.77755,1.530489,1.520709,-1.520709,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.529373,-2.276516,-0.561012,-0.588513,-0.594366,LEFT
1.43691,-1.797195,-0.075022,0.305332,-1.684996,1.530489,1.43691,-1.43691,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-2.276516,-0.561012,-0.588513,-0.594366,LEFT
1.353111,-1.797195,-0.075022,0.305332,-1.592442,1.530489,1.353111,-1.353111,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-2.230626,-0.561012,-0.588513,-0.594366,LEFT
1.269312,-1.797195,-0.075022,0.305332,-1.499888,1.530489,1.269312,-1.269312,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-2.184736,-0.561012,-0.588513,-0.594366,LEFT
1.185514,-1.797195,-0.075022,0.305332,-1.407333,1.530489,1.185514,-1.185514,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-2.138846,-0.561012,-0.588513,-0.594366,LEFT
1.101715,-1.797195,-0.075022,0.305332,-1.314779,1.530489,1.101715,-1.101715,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-2.092957,-0.561012,-0.588513,-0.594366,LEFT
1.017916,-1.797195,-0.075022,0.305332,-1.222225,1.530489,1.017916,-1.017916,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-2.047067,-0.561012,-0.588513,-0.594366,LEFT
0.934118,-1.797195,-0.075022,0.305332,-1.12967,1.530489,0.934118,-0.934118,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-2.001177,-0.561012,-0.588513,-0.594366,LEFT
0.850319,-1.797195,-0.075022,0.305332,-1.037116,1.530489,0.850319,-0.850319,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-1.955287,-0.561012,-0.588513,-0.594366,LEFT
0.76652,-1.797195,-0.075022,0.305332,-0.944562,1.530489,0.76652,-0.76652,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-1.909397,-0.561012,-0.588513,-0.594366,LEFT
0.682721,-1.797195,-0.075022,0.305332,-0.852008,1.530489,0.682721,-0.682721,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-1.863508,-0.561012,-0.588513,-0.594366,LEFT
0.598923,-1.797195,-0.075022,0.305332,-0.759453,1.530489,0.598923,-0.598923,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-1.817618,-0.561012,-0.588513,-0.594366,LEFT
0.515124,-1.797195,-0.075022,0.305332,-0.666899,1.530489,0.515124,-0.515124,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-1.771728,-0.561012,-0.588513,-0.594366,LEFT
0.431325,-1.797195,-0.075022,0.305332,-0.574345,1.530489,0.431325,-0.431325,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-1.725838,-0.561012,-0.588513,-0.594366,LEFT
0.347527,-1.797195,-0.075022,0.305332,-0.48179,1.530489,0.347527,-0.347527,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-1.679948,-0.561012,-0.588513,-0.594366,LEFT
0.263728,-1.797195,-0.075022,0.305332,-0.389236,1.530489,0.263728,-0.263728,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-1.634058,-0.561012,-0.588513,-0.594366,LEFT
0.179929,-1.797195,-0.075022,0.305332,-0.296682,1.530489,0.179929,-0.179929,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-1.588169,-0.561012,-0.588513,-0.594366,LEFT
0.09613,-1.797195,-0.075022,0.305332,-0.204128,1.530489,0.09613,-0.09613,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-1.542279,-0.561012,-0.588513,-0.594366,LEFT
0.012332,-1.797195,-0.075022,0.305332,-0.111573,1.530489,0.012332,-0.012332,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-1.496389,-0.561012,-0.588513,-0.594366,LEFT
-0.071467,-1.797195,-0.075022,0.305332,-0.019019,1.530489,-0.071467,0.071467,-1.797195,1.797195,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-1.450499,-0.561012,-0.588513,-0.594366,DOWN
-0.071467,-1.71814,-0.075022,0.305332,-0.019019,1.474175,-0.071467,0.071467,-1.71814,1.71814,-0.026522,1.393978,-0.744911,0.696523,-0.466231,-0.265551,-0.529373,-1.35872,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-1.639084,-0.075022,0.305332,-0.019019,1.417861,-0.071467,0.071467,-1.639084,1.639084,-0.026522,1.393978,-0.027927,1.41899,-0.400475,-0.199878,-0.463995,-1.26694,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-1.560028,-0.075022,0.305332,-0.019019,1.361548,-0.071467,0.071467,-1.560028,1.560028,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.398616,-1.17516,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-1.480973,-0.075022,0.305332,-0.019019,1.305234,-0.071467,0.071467,-1.480973,1.480973,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-1.083381,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-1.401917,-0.075022,0.305332,-0.019019,1.24892,-0.071467,0.071467,-1.401917,1.401917,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-1.037491,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-1.322862,-0.075022,0.305332,-0.019019,1.192606,-0.071467,0.071467,-1.322862,1.322862,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.991601,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-1.243806,-0.075022,0.305332,-0.019019,1.136292,-0.071467,0.071467,-1.243806,1.243806,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.945711,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-1.164751,-0.075022,0.305332,-0.019019,1.079978,-0.071467,0.071467,-1.164751,1.164751,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.899821,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-1.085695,-0.075022,0.305332,-0.019019,1.023664,-0.071467,0.071467,-1.085695,1.085695,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.853932,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-1.00664,-0.075022,0.305332,-0.019019,0.967351,-0.071467,0.071467,-1.00664,1.00664,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.808042,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-0.927584,-0.075022,0.305332,-0.019019,0.911037,-0.071467,0.071467,-0.927584,0.927584,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.762152,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-0.848529,-0.075022,0.305332,-0.019019,0.854723,-0.071467,0.071467,-0.848529,0.848529,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.716262,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-0.769473,-0.075022,0.305332,-0.019019,0.798409,-0.071467,0.071467,-0.769473,0.769473,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.670372,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-0.690418,-0.075022,0.305332,-0.019019,0.742095,-0.071467,0.071467,-0.690418,0.690418,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.624483,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-0.611362,-0.075022,0.305332,-0.019019,0.685781,-0.071467,0.071467,-0.611362,0.611362,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.578593,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-0.532307,-0.075022,0.305332,-0.019019,0.629467,-0.071467,0.071467,-0.532307,0.532307,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.532703,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-0.453251,-0.075022,0.305332,-0.019019,0.573154,-0.071467,0.071467,-0.453251,0.453251,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.486813,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-0.374196,-0.075022,0.305332,-0.019019,0.51684,-0.071467,0.071467,-0.374196,0.374196,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.440923,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-0.29514,-0.075022,0.305332,-0.019019,0.460526,-0.071467,0.071467,-0.29514,0.29514,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.395033,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-0.216085,-0.075022,0.305332,-0.019019,0.404212,-0.071467,0.071467,-0.216085,0.216085,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.349144,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-0.137029,-0.075022,0.305332,-0.019019,0.347898,-0.071467,0.071467,-0.137029,0.137029,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.303254,-0.561012,1.699037,-0.594366,DOWN
-0.071467,-0.057974,-0.075022,0.305332,-0.019019,0.291584,-0.071467,0.071467,-0.057974,0.057974,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.257364,-0.561012,1.699037,-0.594366,DOWN
-0.071467,0.021082,-0.075022,0.305332,-0.019019,0.235271,-0.071467,0.071467,0.021082,-0.021082,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.211474,-0.561012,1.699037,-0.594366,DOWN
-0.071467,0.100137,-0.075022,0.305332,-0.019019,0.178957,-0.071467,0.071467,0.100137,-0.100137,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.165584,-0.561012,1.699037,-0.594366,DOWN
-0.071467,0.179193,-0.075022,0.305332,-0.019019,0.122643,-0.071467,0.071467,0.179193,-0.179193,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.119695,-0.561012,1.699037,-0.594366,DOWN
-0.071467,0.258249,-0.075022,0.305332,-0.019019,0.066329,-0.071467,0.071467,0.258249,-0.258249,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.073805,-0.561012,1.699037,-0.594366,DOWN
-0.071467,0.337304,-0.075022,0.305332,-0.019019,0.010015,-0.071467,0.071467,0.337304,-0.337304,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,-0.027915,-0.561012,1.699037,-0.594366,DOWN
-0.071467,0.41636,-0.004135,-0.312955,0.073535,-0.553123,-0.071467,0.071467,0.41636,-0.41636,-0.026522,1.393978,-0.027927,1.41899,-0.33472,-0.134204,-0.333238,0.017975,-0.561012,1.699037,-0.594366,RIGHT
0.012332,0.41636,-0.004135,-0.312955,-0.019019,-0.553123,0.012332,-0.012332,0.41636,-0.41636,1.383441,-0.02535,0.689057,0.696523,-0.268964,-0.199878,-0.26786,0.017975,-0.561012,-0.588513,1.682306,UP
0.012332,0.337304,-0.004135,-0.312955,-0.019019,-0.496809,0.012332,-0.012332,0.337304,-0.337304,-0.026522,-1.444678,0.689057,-0.748412,-0.268964,-0.331225,-0.26786,-0.027915,1.782325,-0.588513,-0.594366,RIGHT
0.09613,0.337304,-0.004135,-0.312955,-0.111573,-0.496809,0.09613,-0.09613,0.337304,-0.337304,1.383441,-0.02535,0.689057,-0.748412,-0.203208,-0.396898,-0.202482,-0.027915,-0.561012,-0.588513,1.682306,UP
0.09613,0.258249,-0.004135,-0.312955,-0.111573,-0.440496,0.09613,-0.09613,0.258249,-0.258249,-0.026522,-1.444678,0.689057,-0.748412,-0.268964,-0.462572,-0.202482,-0.073805,1.782325,-0.588513,-0.594366,LEFT
0.012332,0.258249,-0.004135,-0.312955,-0.019019,-0.440496,0.012332,-0.012332,0.258249,-0.258249,-1.436485,-0.02535,-0.744911,-0.748412,-0.33472,-0.396898,-0.333238,-0.119695,-0.561012,-0.588513,-0.594366,UP
0.012332,0.179193,-0.004135,-0.312955,-0.019019,-0.384182,0.012332,-0.012332,0.179193,-0.179193,-0.026522,-1.444678,-0.744911,-0.748412,-0.400475,-0.462572,-0.333238,-0.165584,1.782325,-0.588513,-0.594366,UP
0.012332,0.100137,-0.004135,-0.312955,-0.019019,-0.327868,0.012332,-0.012332,0.100137,-0.100137,-0.026522,-1.444678,-0.027927,-1.470879,-0.400475,-0.462572,-0.398616,-0.257364,1.782325,-0.588513,-0.594366,UP
0.012332,0.021082,-0.004135,-0.312955,-0.019019,-0.271554,0.012332,-0.012332,0.021082,-0.021082,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.398616,-0.303254,1.782325,-0.588513,-0.594366,UP
0.012332,-0.057974,-0.004135,-0.312955,-0.019019,-0.21524,0.012332,-0.012332,-0.057974,0.057974,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.303254,1.782325,-0.588513,-0.594366,UP
0.012332,-0.137029,-0.004135,-0.312955,-0.019019,-0.158926,0.012332,-0.012332,-0.137029,0.137029,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.349144,1.782325,-0.588513,-0.594366,UP
0.012332,-0.216085,-0.004135,-0.312955,-0.019019,-0.102613,0.012332,-0.012332,-0.216085,0.216085,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.395033,1.782325,-0.588513,-0.594366,UP
0.012332,-0.29514,-1.209214,-1.274735,-1.592442,-0.834693,0.012332,-0.012332,-0.29514,0.29514,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.440923,1.782325,-0.588513,-0.594366,LEFT
-0.071467,-0.29514,-1.209214,-1.274735,-1.499888,-0.834693,-0.071467,0.071467,-0.29514,0.29514,-1.436485,-0.02535,-0.744911,-0.748412,-0.400475,-0.462572,-0.398616,-0.440923,-0.561012,-0.588513,-0.594366,LEFT
-0.155266,-0.29514,-1.209214,-1.274735,-1.407333,-0.834693,-0.155266,0.155266,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.466231,-0.396898,-0.463995,-0.440923,-0.561012,-0.588513,-0.594366,LEFT
-0.239064,-0.29514,-1.209214,-1.274735,-1.314779,-0.834693,-0.239064,0.239064,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.529373,-0.440923,-0.561012,-0.588513,-0.594366,LEFT
-0.322863,-0.29514,-1.209214,-1.274735,-1.222225,-0.834693,-0.322863,0.322863,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-0.440923,-0.561012,-0.588513,-0.594366,LEFT
-0.406662,-0.29514,-1.209214,-1.274735,-1.12967,-0.834693,-0.406662,0.406662,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-0.395033,-0.561012,-0.588513,-0.594366,LEFT
-0.49046,-0.29514,-1.209214,-1.274735,-1.037116,-0.834693,-0.49046,0.49046,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-0.349144,-0.561012,-0.588513,-0.594366,LEFT
-0.574259,-0.29514,-1.209214,-1.274735,-0.944562,-0.834693,-0.574259,0.574259,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-0.303254,-0.561012,-0.588513,-0.594366,LEFT
-0.658058,-0.29514,-1.209214,-1.274735,-0.852008,-0.834693,-0.658058,0.658058,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-0.257364,-0.561012,-0.588513,-0.594366,LEFT
-0.741857,-0.29514,-1.209214,-1.274735,-0.759453,-0.834693,-0.741857,0.741857,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-0.211474,-0.561012,-0.588513,-0.594366,LEFT
-0.825655,-0.29514,-1.209214,-1.274735,-0.666899,-0.834693,-0.825655,0.825655,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-0.165584,-0.561012,-0.588513,-0.594366,LEFT
-0.909454,-0.29514,-1.209214,-1.274735,-0.574345,-0.834693,-0.909454,0.909454,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-0.119695,-0.561012,-0.588513,-0.594366,LEFT
-0.993253,-0.29514,-1.209214,-1.274735,-0.48179,-0.834693,-0.993253,0.993253,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-0.073805,-0.561012,-0.588513,-0.594366,LEFT
-1.077051,-0.29514,-1.209214,-1.274735,-0.389236,-0.834693,-1.077051,1.077051,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,-0.027915,-0.561012,-0.588513,-0.594366,LEFT
-1.16085,-0.29514,-1.209214,-1.274735,-0.296682,-0.834693,-1.16085,1.16085,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.017975,-0.561012,-0.588513,-0.594366,LEFT
-1.244649,-0.29514,-1.209214,-1.274735,-0.204128,-0.834693,-1.244649,1.244649,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.063865,-0.561012,-0.588513,-0.594366,LEFT
-1.328448,-0.29514,-1.209214,-1.274735,-0.111573,-0.834693,-1.328448,1.328448,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.109755,-0.561012,-0.588513,-0.594366,LEFT
-1.412246,-0.29514,-1.209214,-1.274735,-0.019019,-0.834693,-1.412246,1.412246,-0.29514,0.29514,-1.436485,-0.02535,-1.461895,-0.025945,-0.531987,-0.331225,-0.594751,0.155644,-0.561012,-0.588513,-0.594366,UP
-1.412246,-0.374196,-1.209214,-1.274735,-0.019019,-0.778379,-1.412246,1.412246,-0.374196,0.374196,-0.026522,-1.444678,-0.744911,-0.748412,-0.466231,-0.396898,-0.529373,0.155644,1.782325,-0.588513,-0.594366,UP
-1.412246,-0.453251,-1.209214,-1.274735,-0.019019,-0.722065,-1.412246,1.412246,-0.453251,0.453251,-0.026522,-1.444678,-0.027927,-1.470879,-0.400475,-0.462572,-0.463995,0.155644,1.782325,-0.588513,-0.594366,UP
-1.412246,-0.532307,-1.209214,-1.274735,-0.019019,-0.665751,-1.412246,1.412246,-0.532307,0.532307,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.398616,0.155644,1.782325,-0.588513,-0.594366,UP
-1.412246,-0.611362,-1.209214,-1.274735,-0.019019,-0.609437,-1.412246,1.412246,-0.611362,0.611362,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.155644,1.782325,-0.588513,-0.594366,UP
-1.412246,-0.690418,-1.209214,-1.274735,-0.019019,-0.553123,-1.412246,1.412246,-0.690418,0.690418,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.109755,1.782325,-0.588513,-0.594366,UP
-1.412246,-0.769473,-1.209214,-1.274735,-0.019019,-0.496809,-1.412246,1.412246,-0.769473,0.769473,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.063865,1.782325,-0.588513,-0.594366,UP
-1.412246,-0.848529,-1.209214,-1.274735,-0.019019,-0.440496,-1.412246,1.412246,-0.848529,0.848529,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,0.017975,1.782325,-0.588513,-0.594366,UP
-1.412246,-0.927584,-1.209214,-1.274735,-0.019019,-0.384182,-1.412246,1.412246,-0.927584,0.927584,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.027915,1.782325,-0.588513,-0.594366,UP
-1.412246,-1.00664,-1.209214,-1.274735,-0.019019,-0.327868,-1.412246,1.412246,-1.00664,1.00664,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.073805,1.782325,-0.588513,-0.594366,UP
-1.412246,-1.085695,-1.209214,-1.274735,-0.019019,-0.271554,-1.412246,1.412246,-1.085695,1.085695,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.119695,1.782325,-0.588513,-0.594366,UP
-1.412246,-1.164751,-1.209214,-1.274735,-0.019019,-0.21524,-1.412246,1.412246,-1.164751,1.164751,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.165584,1.782325,-0.588513,-0.594366,UP
-1.412246,-1.243806,-1.209214,-1.274735,-0.019019,-0.158926,-1.412246,1.412246,-1.243806,1.243806,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.211474,1.782325,-0.588513,-0.594366,UP
-1.412246,-1.322862,-1.209214,-1.274735,-0.019019,-0.102613,-1.412246,1.412246,-1.322862,1.322862,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.257364,1.782325,-0.588513,-0.594366,UP
-1.412246,-1.401917,1.271831,-1.274735,3.220381,-0.046299,-1.412246,1.412246,-1.401917,1.401917,-0.026522,-1.444678,-0.027927,-1.470879,-0.33472,-0.528245,-0.333238,-0.303254,1.782325,-0.588513,-0.594366,RIGHT
-1.328448,-1.401917,1.271831,-1.274735,3.127826,-0.046299,-1.328448,1.328448,-1.401917,1.401917,1.383441,-0.02535,0.689057,-0.748412,-0.268964,-0.462572,-0.26786,-0.303254,-0.561012,-0.588513,1.682306,RIGHT
-1.244649,-1.401917,1.271831,-1.274735,3.035272,-0.046299,-1.244649,1.244649,-1.401917,1.401917,1.383441,-0.02535,1.40604,-0.025945,-0.203208,-0.396898,-0.202482,-0.303254,-0.561012,-0.588513,1.682306,RIGHT
-1.16085,-1.401917,1.271831,-1.274735,2.942718,-0.046299,-1.16085,1.16085,-1.401917,1.401917,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.137104,-0.303254,-0.561012,-0.588513,1.682306,RIGHT
-1.077051,-1.401917,1.271831,-1.274735,2.850164,-0.046299,-1.077051,1.077051,-1.401917,1.401917,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.303254,-0.561012,-0.588513,1.682306,RIGHT
-0.993253,-1.401917,1.271831,-1.274735,2.757609,-0.046299,-0.993253,0.993253,-1.401917,1.401917,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.349144,-0.561012,-0.588513,1.682306,RIGHT
-0.909454,-1.401917,1.271831,-1.274735,2.665055,-0.046299,-0.909454,0.909454,-1.401917,1.401917,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.395033,-0.561012,-0.588513,1.682306,RIGHT
-0.825655,-1.401917,1.271831,-1.274735,2.572501,-0.046299,-0.825655,0.825655,-1.401917,1.401917,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.440923,-0.561012,-0.588513,1.682306,RIGHT
-0.741857,-1.401917,1.271831,-1.274735,2.479947,-0.046299,-0.741857,0.741857,-1.401917,1.401917,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.486813,-0.561012,-0.588513,1.682306,RIGHT
-0.658058,-1.401917,1.271831,-1.274735,2.387392,-0.046299,-0.658058,0.658058,-1.401917,1.401917,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.532703,-0.561012,-0.588513,1.682306,RIGHT
-0.574259,-1.401917,1.271831,-1.274735,2.294838,-0.046299,-0.574259,0.574259,-1.401917,1.401917,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.578593,-0.561012,-0.588513,1.682306,RIGHT
-0.49046,-1.401917,1.271831,-1.274735,2.202284,-0.046299,-0.49046,0.49046,-1.401917,1.401917,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.624483,-0.561012,-0.588513,1.682306,RIGHT
-0.406662,-1.401917,1.271831,-1.274735,2.109729,-0.046299,-0.406662,0.406662,-1.401917,1.401917,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.670372,-0.561012,-0.588513,1.682306,RIGHT
-0.322863,-1.401917,1.271831,-1.274735,2.017175,-0.046299,-0.322863,0.322863,-1.401917,1.401917,1.383441,-0.02535,1.40604,-0.025945,-0.137452,-0.331225,-0.071726,-0.716262,-0.561012,-0.588513,1.682306,RIGHT
