@relation snake_game-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Standardize

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Dist_Food_x numeric
@attribute Dist_Food_y numeric
@attribute Dist_left_border numeric
@attribute Dist_right_border numeric
@attribute Dist_top_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Dist_body_x3 numeric
@attribute Dist_body_y3 numeric
@attribute Dist_body_x4 numeric
@attribute Dist_body_y4 numeric
@attribute Tail_x numeric
@attribute Tail_y numeric
@attribute Dist_Tail_x numeric
@attribute Dist_Tail_y numeric
@attribute Prev_UP numeric
@attribute Prev_DOWN numeric
@attribute Prev_RIGHT numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
-0.972071,1.74395,-1.384164,-0.709563,-0.734284,-1.935584,-0.972071,0.972071,1.74395,-1.74395,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.017478,-0.140431,0.961292,-1.087331,1.062116,-0.543403,-0.59294,-0.603456,LEFT
-1.055952,1.74395,-1.384164,-0.709563,-0.636829,-1.935584,-1.055952,1.055952,1.74395,-1.74395,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.061768,-0.140431,1.042901,-1.196958,0.953379,-0.543403,-0.59294,-0.603456,LEFT
-1.139834,1.74395,-1.384164,-0.709563,-0.539374,-1.935584,-1.139834,1.139834,1.74395,-1.74395,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.106059,-0.140431,1.12451,-1.306584,0.844642,-0.543403,-0.59294,-0.603456,LEFT
-1.223715,1.74395,-1.384164,-0.709563,-0.441919,-1.935584,-1.223715,1.223715,1.74395,-1.74395,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.150349,-0.140431,1.206119,-1.416211,0.735904,-0.543403,-0.59294,-0.603456,LEFT
-1.307597,1.74395,-1.384164,-0.709563,-0.344464,-1.935584,-1.307597,1.307597,1.74395,-1.74395,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.194639,-0.140431,1.287728,-1.525838,0.627167,-0.543403,-0.59294,-0.603456,LEFT
-1.391478,1.74395,-1.384164,-0.709563,-0.247008,-1.935584,-1.391478,1.391478,1.74395,-1.74395,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.23893,-0.140431,1.369337,-1.635464,0.518429,-0.543403,-0.59294,-0.603456,LEFT
-1.47536,1.74395,-1.384164,-0.709563,-0.149553,-1.935584,-1.47536,1.47536,1.74395,-1.74395,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.28322,-0.140431,1.450947,-1.745091,0.409692,-0.543403,-0.59294,-0.603456,LEFT
-1.559241,1.74395,-1.384164,-0.709563,-0.052098,-1.935584,-1.559241,1.559241,1.74395,-1.74395,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,1.32751,-0.140431,1.532556,-1.854718,0.300954,-0.543403,-0.59294,-0.603456,UP
-1.559241,1.663012,-1.384164,-0.709563,-0.052098,-1.873569,-1.559241,1.559241,1.663012,-1.663012,-0.030847,-1.47883,-0.743499,-0.777051,-0.460031,-0.396839,-0.522579,1.32751,-0.140431,1.614165,-1.854718,0.083479,1.840084,-0.59294,-0.603456,UP
-1.559241,1.582075,-1.384164,-0.709563,-0.052098,-1.811554,-1.559241,1.559241,1.582075,-1.582075,-0.030847,-1.47883,-0.032372,-1.506957,-0.393693,-0.463251,-0.456659,1.32751,-0.140431,1.695774,-1.854718,-0.133996,1.840084,-0.59294,-0.603456,UP
-1.559241,1.501138,-1.384164,-0.709563,-0.052098,-1.749539,-1.559241,1.559241,1.501138,-1.501138,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.39074,1.32751,-0.140431,1.777383,-1.854718,-0.351471,1.840084,-0.59294,-0.603456,UP
-1.559241,1.420201,-1.384164,-0.709563,-0.052098,-1.687524,-1.559241,1.559241,1.420201,-1.420201,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,1.32751,-0.224516,1.777383,-1.745091,-0.460208,1.840084,-0.59294,-0.603456,UP
-1.559241,1.339263,-1.384164,-0.709563,-0.052098,-1.625509,-1.559241,1.559241,1.339263,-1.339263,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,1.28322,-0.3086,1.777383,-1.635464,-0.568946,1.840084,-0.59294,-0.603456,UP
-1.559241,1.258326,-1.384164,-0.709563,-0.052098,-1.563494,-1.559241,1.559241,1.258326,-1.258326,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,1.23893,-0.392684,1.777383,-1.525838,-0.677683,1.840084,-0.59294,-0.603456,UP
-1.559241,1.177389,-1.384164,-0.709563,-0.052098,-1.501479,-1.559241,1.559241,1.177389,-1.177389,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,1.194639,-0.476769,1.777383,-1.416211,-0.786421,1.840084,-0.59294,-0.603456,UP
-1.559241,1.096451,-1.384164,-0.709563,-0.052098,-1.439464,-1.559241,1.559241,1.096451,-1.096451,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,1.150349,-0.560853,1.777383,-1.306584,-0.895158,1.840084,-0.59294,-0.603456,UP
-1.559241,1.015514,-1.384164,-0.709563,-0.052098,-1.377449,-1.559241,1.559241,1.015514,-1.015514,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,1.106059,-0.644937,1.777383,-1.196958,-1.003895,1.840084,-0.59294,-0.603456,UP
-1.559241,0.934577,-1.384164,-0.709563,-0.052098,-1.315434,-1.559241,1.559241,0.934577,-0.934577,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,1.061768,-0.729022,1.777383,-1.087331,-1.112633,1.840084,-0.59294,-0.603456,UP
-1.559241,0.85364,-1.384164,-0.709563,-0.052098,-1.253419,-1.559241,1.559241,0.85364,-0.85364,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,1.017478,-0.813106,1.777383,-0.977704,-1.22137,1.840084,-0.59294,-0.603456,UP
-1.559241,0.772702,-1.384164,-0.709563,-0.052098,-1.191404,-1.559241,1.559241,0.772702,-0.772702,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.973187,-0.89719,1.777383,-0.868078,-1.330108,1.840084,-0.59294,-0.603456,UP
-1.559241,0.691765,-1.384164,-0.709563,-0.052098,-1.129389,-1.559241,1.559241,0.691765,-0.691765,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.928897,-0.981275,1.777383,-0.758451,-1.438845,1.840084,-0.59294,-0.603456,UP
-1.559241,0.610828,-1.384164,-0.709563,-0.052098,-1.067374,-1.559241,1.559241,0.610828,-0.610828,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.884607,-1.065359,1.777383,-0.648824,-1.547583,1.840084,-0.59294,-0.603456,UP
-1.559241,0.52989,-1.384164,-0.709563,-0.052098,-1.005359,-1.559241,1.559241,0.52989,-0.52989,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.840316,-1.149444,1.777383,-0.539198,-1.65632,1.840084,-0.59294,-0.603456,UP
-1.559241,0.448953,-1.384164,-0.709563,-0.052098,-0.943344,-1.559241,1.559241,0.448953,-0.448953,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.796026,-1.233528,1.777383,-0.429571,-1.765058,1.840084,-0.59294,-0.603456,UP
-1.559241,0.368016,-1.384164,-0.709563,-0.052098,-0.881329,-1.559241,1.559241,0.368016,-0.368016,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.751736,-1.317612,1.777383,-0.319944,-1.873795,1.840084,-0.59294,-0.603456,UP
-1.559241,0.287078,-1.384164,-0.709563,-0.052098,-0.819314,-1.559241,1.559241,0.287078,-0.287078,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.707445,-1.401697,1.777383,-0.210318,-1.982533,1.840084,-0.59294,-0.603456,UP
-1.559241,0.206141,-1.384164,-0.709563,-0.052098,-0.757299,-1.559241,1.559241,0.206141,-0.206141,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.663155,-1.485781,1.777383,-0.100691,-2.09127,1.840084,-0.59294,-0.603456,UP
-1.559241,0.125204,-1.384164,-0.709563,-0.052098,-0.695284,-1.559241,1.559241,0.125204,-0.125204,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.618864,-1.569865,1.777383,0.008936,-2.200008,1.840084,-0.59294,-0.603456,UP
-1.559241,0.044267,-1.384164,-0.709563,-0.052098,-0.633269,-1.559241,1.559241,0.044267,-0.044267,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.574574,-1.569865,1.695774,0.008936,-2.200008,1.840084,-0.59294,-0.603456,UP
-1.559241,-0.036671,-1.384164,-0.709563,-0.052098,-0.571254,-1.559241,1.559241,-0.036671,0.036671,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.530284,-1.569865,1.614165,0.008936,-2.200008,1.840084,-0.59294,-0.603456,UP
-1.559241,-0.117608,-1.384164,-0.709563,-0.052098,-0.509239,-1.559241,1.559241,-0.117608,0.117608,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.485993,-1.569865,1.532556,0.008936,-2.200008,1.840084,-0.59294,-0.603456,UP
-1.559241,-0.198545,-1.384164,-0.709563,-0.052098,-0.447223,-1.559241,1.559241,-0.198545,0.198545,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.441703,-1.569865,1.450947,0.008936,-2.200008,1.840084,-0.59294,-0.603456,UP
-1.559241,-0.279483,-1.384164,-0.709563,-0.052098,-0.385208,-1.559241,1.559241,-0.279483,0.279483,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.397413,-1.569865,1.369337,0.008936,-2.200008,1.840084,-0.59294,-0.603456,UP
-1.559241,-0.36042,-1.384164,-0.709563,-0.052098,-0.323193,-1.559241,1.559241,-0.36042,0.36042,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.353122,-1.569865,1.287728,0.008936,-2.200008,1.840084,-0.59294,-0.603456,UP
-1.559241,-0.441357,-1.384164,-0.709563,-0.052098,-0.261178,-1.559241,1.559241,-0.441357,0.441357,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.308832,-1.569865,1.206119,0.008936,-2.200008,1.840084,-0.59294,-0.603456,UP
-1.559241,-0.522294,-1.384164,-0.709563,-0.052098,-0.199163,-1.559241,1.559241,-0.522294,0.522294,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.264542,-1.569865,1.12451,0.008936,-2.200008,1.840084,-0.59294,-0.603456,UP
-1.559241,-0.603232,-1.384164,-0.709563,-0.052098,-0.137148,-1.559241,1.559241,-0.603232,0.603232,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.220251,-1.569865,1.042901,0.008936,-2.200008,1.840084,-0.59294,-0.603456,UP
-1.559241,-0.684169,-0.081299,-0.8564,1.702095,-0.199163,-1.559241,1.559241,-0.684169,0.684169,-0.030847,-1.47883,-0.032372,-1.506957,-0.327355,-0.529663,-0.324821,0.175961,-1.569865,1.042901,0.008936,-2.308745,1.840084,-0.59294,-0.603456,RIGHT
-1.47536,-0.684169,-0.081299,-0.8564,1.604639,-0.199163,-1.47536,1.47536,-0.684169,0.684169,1.36747,-0.046071,0.678754,-0.777051,-0.261017,-0.463251,-0.258902,0.175961,-1.569865,0.961292,0.118562,-2.200008,-0.543403,-0.59294,1.656968,RIGHT
-1.391478,-0.684169,-0.081299,-0.8564,1.507184,-0.199163,-1.391478,1.391478,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.194679,-0.396839,-0.192982,0.175961,-1.569865,0.879682,0.228189,-2.09127,-0.543403,-0.59294,1.656968,RIGHT
-1.307597,-0.684169,-0.081299,-0.8564,1.409729,-0.199163,-1.307597,1.307597,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.127063,0.175961,-1.569865,0.798073,0.337816,-1.982533,-0.543403,-0.59294,1.656968,RIGHT
-1.223715,-0.684169,-0.081299,-0.8564,1.312274,-0.199163,-1.223715,1.223715,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.175961,-1.569865,0.716464,0.447442,-1.873795,-0.543403,-0.59294,1.656968,RIGHT
-1.139834,-0.684169,-0.081299,-0.8564,1.214819,-0.199163,-1.139834,1.139834,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.13167,-1.569865,0.634855,0.557069,-1.765058,-0.543403,-0.59294,1.656968,RIGHT
-1.055952,-0.684169,-0.081299,-0.8564,1.117364,-0.199163,-1.055952,1.055952,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.08738,-1.569865,0.553246,0.666696,-1.65632,-0.543403,-0.59294,1.656968,RIGHT
-0.972071,-0.684169,-0.081299,-0.8564,1.019908,-0.199163,-0.972071,0.972071,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,0.04309,-1.569865,0.471637,0.776322,-1.547583,-0.543403,-0.59294,1.656968,RIGHT
-0.888189,-0.684169,-0.081299,-0.8564,0.922453,-0.199163,-0.888189,0.888189,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,-0.001201,-1.569865,0.390027,0.885949,-1.438845,-0.543403,-0.59294,1.656968,RIGHT
-0.804308,-0.684169,-0.081299,-0.8564,0.824998,-0.199163,-0.804308,0.804308,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,-0.045491,-1.569865,0.308418,0.995576,-1.330108,-0.543403,-0.59294,1.656968,RIGHT
-0.720426,-0.684169,-0.081299,-0.8564,0.727543,-0.199163,-0.720426,0.720426,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,-0.089781,-1.569865,0.226809,1.105203,-1.22137,-0.543403,-0.59294,1.656968,RIGHT
-0.636545,-0.684169,-0.081299,-0.8564,0.630088,-0.199163,-0.636545,0.636545,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,-0.134072,-1.569865,0.1452,1.214829,-1.112633,-0.543403,-0.59294,1.656968,RIGHT
-0.552663,-0.684169,-0.081299,-0.8564,0.532633,-0.199163,-0.552663,0.552663,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,-0.178362,-1.569865,0.063591,1.324456,-1.003895,-0.543403,-0.59294,1.656968,RIGHT
-0.468781,-0.684169,-0.081299,-0.8564,0.435178,-0.199163,-0.468781,0.468781,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,-0.222652,-1.569865,-0.018018,1.434083,-0.895158,-0.543403,-0.59294,1.656968,RIGHT
-0.3849,-0.684169,-0.081299,-0.8564,0.337722,-0.199163,-0.3849,0.3849,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,-0.266943,-1.569865,-0.099628,1.543709,-0.786421,-0.543403,-0.59294,1.656968,RIGHT
-0.301018,-0.684169,-0.081299,-0.8564,0.240267,-0.199163,-0.301018,0.301018,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,-0.311233,-1.569865,-0.181237,1.653336,-0.677683,-0.543403,-0.59294,1.656968,RIGHT
-0.217137,-0.684169,-0.081299,-0.8564,0.142812,-0.199163,-0.217137,0.217137,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,-0.355524,-1.569865,-0.262846,1.762963,-0.568946,-0.543403,-0.59294,1.656968,RIGHT
-0.133255,-0.684169,-0.081299,-0.8564,0.045357,-0.199163,-0.133255,0.133255,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,-0.399814,-1.569865,-0.344455,1.872589,-0.460208,-0.543403,-0.59294,1.656968,RIGHT
-0.049374,-0.684169,-0.081299,-0.8564,-0.052098,-0.199163,-0.049374,0.049374,-0.684169,0.684169,1.36747,-0.046071,1.38988,-0.047146,-0.128341,-0.330427,-0.061144,-0.444104,-1.569865,-0.426064,1.982216,-0.351471,-0.543403,-0.59294,1.656968,UP
-0.049374,-0.765106,-0.081299,-0.8564,-0.052098,-0.137148,-0.049374,0.049374,-0.765106,0.765106,-0.030847,-1.47883,0.678754,-0.777051,-0.194679,-0.396839,-0.127063,-0.532685,-1.569865,-0.507673,1.982216,-0.351471,1.840084,-0.59294,-0.603456,UP
-0.049374,-0.846044,-0.370824,1.713253,-0.441919,2.095392,-0.049374,0.049374,-0.846044,0.846044,-0.030847,-1.47883,-0.032372,-1.506957,-0.261017,-0.463251,-0.192982,-0.621266,-1.569865,-0.507673,1.982216,-0.460208,1.840084,-0.59294,-0.603456,LEFT
-0.133255,-0.846044,-0.370824,1.713253,-0.344464,2.095392,-0.133255,0.133255,-0.846044,0.846044,-1.429165,-0.046071,-0.743499,-0.777051,-0.393693,-0.463251,-0.324821,-0.665556,-1.569865,-0.589283,1.872589,-0.351471,-0.543403,-0.59294,-0.603456,LEFT
-0.217137,-0.846044,-0.370824,1.713253,-0.247008,2.095392,-0.217137,0.217137,-0.846044,0.846044,-1.429165,-0.046071,-1.454625,-0.047146,-0.460031,-0.396839,-0.456659,-0.709846,-1.569865,-0.670892,1.762963,-0.242733,-0.543403,-0.59294,-0.603456,LEFT
-0.301018,-0.846044,-0.370824,1.713253,-0.149553,2.095392,-0.301018,0.301018,-0.846044,0.846044,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.522579,-0.709846,-1.485781,-0.670892,1.543709,-0.242733,-0.543403,-0.59294,-0.603456,LEFT
-0.3849,-0.846044,-0.370824,1.713253,-0.052098,2.095392,-0.3849,0.3849,-0.846044,0.846044,-1.429165,-0.046071,-1.454625,-0.047146,-0.526369,-0.330427,-0.588498,-0.709846,-1.401697,-0.670892,1.324456,-0.242733,-0.543403,-0.59294,-0.603456,DOWN
-0.3849,-0.765106,-0.370824,1.713253,-0.052098,2.033377,-0.3849,0.3849,-0.765106,0.765106,-0.030847,1.386687,-0.743499,0.68276,-0.460031,-0.264015,-0.522579,-0.621266,-1.317612,-0.670892,1.214829,-0.133996,-0.543403,1.686353,-0.603456,DOWN
-1.307597,-1.412605,0.859659,-1.443749,2.676646,-0.137148,-1.307597,1.307597,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-1.485781,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-1.223715,-1.412605,0.859659,-1.443749,2.579191,-0.137148,-1.223715,1.223715,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-1.401697,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-1.139834,-1.412605,0.859659,-1.443749,2.481736,-0.137148,-1.139834,1.139834,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-1.317612,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-1.055952,-1.412605,0.859659,-1.443749,2.384281,-0.137148,-1.055952,1.055952,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-1.233528,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-0.972071,-1.412605,0.859659,-1.443749,2.286825,-0.137148,-0.972071,0.972071,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-1.149444,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-0.888189,-1.412605,0.859659,-1.443749,2.18937,-0.137148,-0.888189,0.888189,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-1.065359,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-0.804308,-1.412605,0.859659,-1.443749,2.091915,-0.137148,-0.804308,0.804308,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-0.981275,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-0.720426,-1.412605,0.859659,-1.443749,1.99446,-0.137148,-0.720426,0.720426,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-0.89719,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-0.636545,-1.412605,0.859659,-1.443749,1.897005,-0.137148,-0.636545,0.636545,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-0.813106,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-0.552663,-1.412605,0.859659,-1.443749,1.79955,-0.137148,-0.552663,0.552663,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-0.729022,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-0.468781,-1.412605,0.859659,-1.443749,1.702095,-0.137148,-0.468781,0.468781,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-0.644937,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-0.3849,-1.412605,0.859659,-1.443749,1.604639,-0.137148,-0.3849,0.3849,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-0.560853,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-0.301018,-1.412605,0.859659,-1.443749,1.507184,-0.137148,-0.301018,0.301018,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-0.476769,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-0.217137,-1.412605,0.859659,-1.443749,1.409729,-0.137148,-0.217137,0.217137,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-0.392684,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-0.133255,-1.412605,0.859659,-1.443749,1.312274,-0.137148,-0.133255,0.133255,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-0.3086,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
-0.049374,-1.412605,0.859659,-1.443749,1.214819,-0.137148,-0.049374,0.049374,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-0.224516,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
0.034508,-1.412605,0.859659,-1.443749,1.117364,-0.137148,0.034508,-0.034508,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-0.140431,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
0.118389,-1.412605,0.859659,-1.443749,1.019908,-0.137148,0.118389,-0.118389,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,-0.056347,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
0.202271,-1.412605,0.859659,-1.443749,0.922453,-0.137148,0.202271,-0.202271,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,0.027737,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
0.286152,-1.412605,0.859659,-1.443749,0.824998,-0.137148,0.286152,-0.286152,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,0.111822,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
0.370034,-1.412605,0.859659,-1.443749,0.727543,-0.137148,0.370034,-0.370034,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,0.195906,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
0.453915,-1.412605,0.859659,-1.443749,0.630088,-0.137148,0.453915,-0.453915,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,0.27999,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
0.537797,-1.412605,0.859659,-1.443749,0.532633,-0.137148,0.537797,-0.537797,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,0.364075,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
0.621678,-1.412605,0.859659,-1.443749,0.435178,-0.137148,0.621678,-0.621678,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,0.448159,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
0.70556,-1.412605,0.859659,-1.443749,0.337722,-0.137148,0.70556,-0.70556,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,0.532243,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
0.789441,-1.412605,0.859659,-1.443749,0.240267,-0.137148,0.789441,-0.789441,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,0.616328,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
0.873323,-1.412605,0.859659,-1.443749,0.142812,-0.137148,0.873323,-0.873323,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,0.700412,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
0.957204,-1.412605,0.859659,-1.443749,0.045357,-0.137148,0.957204,-0.957204,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,0.784496,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,RIGHT
1.041086,-1.412605,0.859659,-1.443749,-0.052098,-0.137148,1.041086,-1.041086,-1.412605,1.412605,1.36747,-0.046071,1.38988,-0.047146,2.989543,2.990173,2.971142,2.080447,0.868581,-1.405374,0.228189,-0.025258,-0.543403,-0.59294,1.656968,UP
