@relation snake_game-weka.filters.unsupervised.attribute.Remove-R19-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement-weka.filters.unsupervised.attribute.Standardize

@attribute Head_x numeric
@attribute Head_y numeric
@attribute Food_x numeric
@attribute Food_y numeric
@attribute Dist_Food_x numeric
@attribute Dist_Food_y numeric
@attribute Dist_left_border numeric
@attribute Dist_right_border numeric
@attribute Dist_top_border numeric
@attribute Dist_bottom_border numeric
@attribute Dist_body_x1 numeric
@attribute Dist_body_y1 numeric
@attribute Dist_body_x2 numeric
@attribute Dist_body_y2 numeric
@attribute Prev_UP numeric
@attribute Prev_DOWN numeric
@attribute Prev_RIGHT numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
-0.892629,-1.040427,-0.767664,-1.202149,-0.021125,-0.248615,-0.892629,0.892629,-1.040427,1.040427,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.394869,0.639216,-1.190147,-0.300932,-0.021125,-0.707651,-1.394869,1.394869,0.639216,-0.639216,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.362971,0.159318,0.288546,-0.716878,-0.021125,-0.707651,0.362971,-0.362971,0.159318,-0.159318,1.358182,-0.024729,1.378967,-0.025225,-0.547082,-0.573413,1.642099,UP
-0.139269,-1.040427,-0.133938,-1.271473,-0.021125,-0.305994,-0.139269,0.139269,-1.040427,1.040427,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.865211,-0.400563,0.71103,-1.479446,-0.021125,-0.937169,0.865211,-0.865211,-0.400563,0.400563,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.143749,-0.880461,-0.978906,-0.855527,-0.021125,-0.076476,-1.143749,1.143749,-0.880461,0.880461,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.618571,-0.000648,1.344756,-0.578229,-0.021125,-0.478133,1.618571,-1.618571,-0.000648,0.000648,-0.02609,-1.471747,-0.732265,-0.761123,1.827702,-0.573413,-0.608917,UP
0.781505,0.399267,0.640616,0.04569,-0.021125,-0.248615,0.781505,-0.781505,0.399267,-0.399267,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.697798,1.359063,0.570202,0.530961,-0.021125,-0.535513,0.697798,-0.697798,1.359063,-1.359063,1.358182,-0.024729,1.378967,-0.025225,-0.547082,-0.573413,1.642099,UP
-1.060042,-0.800478,-0.908492,-1.202149,-0.021125,-0.420753,-1.060042,1.060042,-0.800478,0.800478,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.060042,-0.400563,-0.908492,-1.271473,-0.021125,-0.765031,-1.060042,1.060042,-0.400563,0.400563,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.785985,-0.160614,1.485584,-1.0635,-0.021125,-0.765031,1.785985,-1.785985,-0.160614,0.160614,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.055562,-0.560529,-0.063524,-1.410122,-0.021125,-0.765031,-0.055562,0.055562,-0.560529,0.560529,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.562282,1.519028,-1.330975,1.085556,-0.021125,-0.191235,-1.562282,1.562282,1.519028,-1.519028,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.055562,-0.32058,-0.063524,-0.855527,-0.021125,-0.478133,-0.055562,0.055562,-0.32058,0.32058,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.534865,-0.400563,1.274342,-1.271473,-0.021125,-0.765031,1.534865,-1.534865,-0.400563,0.400563,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.785985,1.758977,1.485584,-1.0635,-0.021125,-2.14214,1.785985,-1.785985,1.758977,-1.758977,-0.02609,-1.471747,0.675223,-0.761123,1.827702,-0.573413,-0.608917,UP
-1.729695,0.239301,-1.471803,-0.994175,-0.021125,-0.994549,-1.729695,1.729695,0.239301,-0.239301,-0.02609,-1.471747,-0.732265,-0.761123,1.827702,-0.573413,-0.608917,UP
0.948918,0.559233,0.781444,-0.092958,-0.021125,-0.478133,0.948918,-0.948918,0.559233,-0.559233,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.729695,1.599011,-1.471803,-0.716878,-0.021125,-1.740483,-1.729695,1.729695,1.599011,-1.599011,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.729695,0.399267,-1.471803,-1.548771,-0.021125,-1.568344,-1.729695,1.729695,0.399267,-0.399267,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.139269,-0.240597,-0.133938,-1.271473,-0.021125,-0.87979,-0.139269,0.139269,-0.240597,0.240597,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.028145,-0.240597,0.00689,-1.271473,-0.021125,-0.87979,0.028145,-0.028145,-0.240597,0.240597,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.451158,-1.280376,1.203928,-1.410122,-0.021125,-0.248615,1.451158,-1.451158,-1.280376,1.280376,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.028145,-0.640512,0.00689,-1.410122,-0.021125,-0.707651,0.028145,-0.028145,-0.640512,0.640512,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.892629,-0.800478,-0.767664,-1.132824,-0.021125,-0.363374,-0.892629,0.892629,-0.800478,0.800478,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.530385,1.199097,0.429374,0.184339,-0.021125,-0.707651,0.530385,-0.530385,1.199097,-1.199097,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.530385,0.47925,0.429374,-1.271473,-0.021125,-1.396206,0.530385,-0.530385,0.47925,-0.47925,1.358182,-0.024729,1.378967,-0.025225,-0.547082,-0.573413,1.642099,UP
1.869691,0.319284,1.555998,-0.231607,-0.021125,-0.420753,1.869691,-1.869691,0.319284,-0.319284,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.530385,-0.080631,0.429374,-1.271473,-0.021125,-0.994549,0.530385,-0.530385,-0.080631,0.080631,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.028145,-1.360359,0.00689,-1.271473,-0.021125,-0.076476,0.028145,-0.028145,-1.360359,1.360359,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.283745,1.599011,1.0631,0.253664,-0.021125,-0.937169,1.283745,-1.283745,1.599011,-1.599011,-0.02609,-1.471747,0.675223,-0.761123,1.827702,-0.573413,-0.608917,UP
1.953398,-0.560529,1.626412,-1.202149,-0.021125,-0.592892,1.953398,-1.953398,-0.560529,0.560529,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.060042,-0.720495,-0.908492,-1.271473,-0.021125,-0.535513,-1.060042,1.060042,-0.720495,0.720495,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.557802,0.079335,-0.486008,-1.202149,-0.021125,-1.051928,-0.557802,0.557802,0.079335,-0.079335,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.781505,1.119114,0.640616,0.04569,-0.021125,-0.765031,0.781505,-0.781505,1.119114,-1.119114,-1.410362,-0.024729,-1.436009,-0.025225,-0.547082,-0.573413,-0.608917,UP
-1.729695,-1.200393,-1.471803,-1.479446,-0.021125,-0.363374,-1.729695,1.729695,-1.200393,1.200393,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.781505,-0.560529,0.640616,-1.202149,-0.021125,-0.592892,0.781505,-0.781505,-0.560529,0.560529,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.892629,-0.880461,-0.767664,-1.202149,-0.021125,-0.363374,-0.892629,0.892629,-0.880461,0.880461,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.729695,1.599011,-1.471803,1.224205,-0.021125,-0.133856,-1.729695,1.729695,1.599011,-1.599011,-0.02609,-1.471747,-0.732265,-0.761123,1.827702,-0.573413,-0.608917,UP
0.530385,0.959148,0.429374,0.184339,-0.021125,-0.535513,0.530385,-0.530385,0.959148,-0.959148,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.055562,-0.560529,-0.063524,-0.855527,-0.021125,-0.305994,-0.055562,0.055562,-0.560529,0.560529,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.311162,-1.040427,-1.119733,-1.410122,-0.021125,-0.420753,-1.311162,1.311162,-1.040427,1.040427,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.055562,-1.440342,-0.063524,-1.618095,-0.021125,-0.305994,-0.055562,0.055562,-1.440342,1.440342,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.729695,0.239301,-1.471803,-0.231607,-0.021125,-0.363374,-1.729695,1.729695,0.239301,-0.239301,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.311162,0.319284,-1.119733,0.184339,-0.021125,-0.076476,-1.311162,1.311162,0.319284,-0.319284,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.892629,0.399267,-0.767664,-1.479446,-0.021125,-1.510965,-0.892629,0.892629,0.399267,-0.399267,-1.410362,-0.024729,-1.436009,-0.025225,-0.547082,-0.573413,-0.608917,UP
1.702278,-0.32058,1.41517,-0.855527,-0.021125,-0.478133,1.702278,-1.702278,-0.32058,0.32058,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.451158,-0.080631,1.203928,-0.370256,-0.021125,-0.248615,1.451158,-1.451158,-0.080631,0.080631,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.279265,1.039131,0.218132,0.600286,-0.021125,-0.248615,0.279265,-0.279265,1.039131,-1.039131,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.143749,0.079335,-0.978906,-0.855527,-0.021125,-0.765031,-1.143749,1.143749,0.079335,-0.079335,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.055562,1.199097,-0.063524,0.461637,-0.021125,-0.478133,-0.055562,0.055562,1.199097,-1.199097,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.111851,-0.960444,0.077304,-1.410122,-0.021125,-0.478133,0.111851,-0.111851,-0.960444,0.960444,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.785985,-0.32058,1.485584,-0.578229,-0.021125,-0.248615,1.785985,-1.785985,-0.32058,0.32058,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.697798,1.199097,0.570202,0.530961,-0.021125,-0.420753,0.697798,-0.697798,1.199097,-1.199097,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.785985,0.47925,1.485584,-0.578229,-0.021125,-0.82241,1.785985,-1.785985,0.47925,-0.47925,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.311162,-1.12041,-1.119733,-1.271473,-0.021125,-0.248615,-1.311162,1.311162,-1.12041,1.12041,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.227455,-1.520325,-1.04932,-1.410122,-0.021125,-0.076476,-1.227455,1.227455,-1.520325,1.520325,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.808922,-0.880461,-0.69725,-1.271473,-0.021125,-0.420753,-0.808922,0.808922,-0.880461,0.880461,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.557802,-1.12041,-0.486008,-1.202149,-0.021125,-0.191235,-0.557802,0.557802,-1.12041,1.12041,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.200038,-1.200393,0.992686,-1.271473,-0.021125,-0.191235,1.200038,-1.200038,-1.200393,1.200393,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.311162,-0.640512,-1.119733,-0.786202,-0.021125,-0.191235,-1.311162,1.311162,-0.640512,0.640512,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.725215,0.159318,-0.626836,-0.716878,-0.021125,-0.707651,-0.725215,0.725215,0.159318,-0.159318,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.781505,0.639216,0.640616,0.04569,-0.021125,-0.420753,0.781505,-0.781505,0.639216,-0.639216,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.055562,0.079335,-0.063524,-0.508905,-0.021125,-0.478133,-0.055562,0.055562,0.079335,-0.079335,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.311162,0.799182,-1.119733,0.184339,-0.021125,-0.420753,-1.311162,1.311162,0.799182,-0.799182,-1.410362,-0.024729,-1.436009,-0.025225,-0.547082,-0.573413,-0.608917,UP
-1.729695,-0.480546,-1.471803,-0.716878,-0.021125,-0.248615,-1.729695,1.729695,-0.480546,0.480546,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.446678,-0.640512,0.35896,-1.479446,-0.021125,-0.765031,0.446678,-0.446678,-0.640512,0.640512,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.116331,-1.200393,0.922272,-1.340797,-0.021125,-0.248615,1.116331,-1.116331,-1.200393,1.200393,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.976335,1.359063,-0.838078,0.115015,-0.021125,-0.87979,-0.976335,0.976335,1.359063,-1.359063,-0.02609,-1.471747,-0.732265,-0.761123,1.827702,-0.573413,-0.608917,UP
1.451158,-0.240597,1.203928,-0.924851,-0.021125,-0.592892,1.451158,-1.451158,-0.240597,0.240597,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.451158,-0.560529,1.203928,-0.924851,-0.021125,-0.363374,1.451158,-1.451158,-0.560529,0.560529,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.953398,0.319284,1.626412,-1.202149,-0.021125,-1.224067,1.953398,-1.953398,0.319284,-0.319284,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.953398,0.319284,1.626412,-0.647553,-0.021125,-0.765031,1.953398,-1.953398,0.319284,-0.319284,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.111851,0.879165,0.077304,0.461637,-0.021125,-0.248615,0.111851,-0.111851,0.879165,-0.879165,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.311162,0.959148,-1.119733,-0.786202,-0.021125,-1.338826,-1.311162,1.311162,0.959148,-0.959148,-1.410362,-0.024729,-1.436009,-0.025225,-0.547082,-0.573413,-0.608917,UP
0.279265,-1.760274,0.218132,-1.618095,-0.021125,-0.076476,0.279265,-0.279265,-1.760274,1.760274,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.953398,-1.040427,1.626412,-1.340797,-0.021125,-0.363374,1.953398,-1.953398,-1.040427,1.040427,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.451158,1.119114,1.203928,-0.370256,-0.021125,-1.109308,1.451158,-1.451158,1.119114,-1.119114,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.729695,-0.880461,-1.471803,-1.548771,-0.021125,-0.650272,-1.729695,1.729695,-0.880461,0.880461,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.474095,-1.040427,-0.415594,-1.202149,-0.021125,-0.248615,-0.474095,0.474095,-1.040427,1.040427,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.729695,0.239301,-1.471803,-0.716878,-0.021125,-0.765031,-1.729695,1.729695,0.239301,-0.239301,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.618571,-0.080631,1.344756,-0.578229,-0.021125,-0.420753,1.618571,-1.618571,-0.080631,0.080631,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.697798,0.239301,0.570202,-0.370256,-0.021125,-0.478133,0.697798,-0.697798,0.239301,-0.239301,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.729695,-0.720495,-1.471803,-0.994175,-0.021125,-0.305994,-1.729695,1.729695,-0.720495,0.720495,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.227455,-1.200393,-1.04932,-1.202149,-0.021125,-0.133856,-1.227455,1.227455,-1.200393,1.200393,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.785985,0.399267,1.485584,-0.578229,-0.021125,-0.765031,1.785985,-1.785985,0.399267,-0.399267,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.222975,-1.280376,-0.204352,-1.548771,-0.021125,-0.363374,-0.222975,0.222975,-1.280376,1.280376,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.725215,-0.480546,-0.626836,-0.716878,-0.021125,-0.248615,-0.725215,0.725215,-0.480546,0.480546,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.311162,0.879165,-1.119733,-0.786202,-0.021125,-1.281447,-1.311162,1.311162,0.879165,-0.879165,-0.02609,-1.471747,-0.732265,-0.761123,1.827702,-0.573413,-0.608917,UP
-0.474095,-0.720495,-0.415594,-1.340797,-0.021125,-0.592892,-0.474095,0.474095,-0.720495,0.720495,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.562282,-1.360359,-1.330975,-1.548771,-0.021125,-0.305994,-1.562282,1.562282,-1.360359,1.360359,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.869691,0.47925,1.555998,-0.578229,-0.021125,-0.82241,1.869691,-1.869691,0.47925,-0.47925,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.729695,0.879165,-1.471803,-0.716878,-0.021125,-1.224067,-1.729695,1.729695,0.879165,-0.879165,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.785985,0.239301,1.485584,-0.578229,-0.021125,-0.650272,1.785985,-1.785985,0.239301,-0.239301,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.557802,-0.800478,-0.486008,-1.0635,-0.021125,-0.305994,-0.557802,0.557802,-0.800478,0.800478,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.446678,0.879165,0.35896,-0.023634,-0.021125,-0.650272,0.446678,-0.446678,0.879165,-0.879165,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.534865,-0.160614,1.274342,-0.855527,-0.021125,-0.592892,1.534865,-1.534865,-0.160614,0.160614,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.562282,0.239301,-1.330975,-1.548771,-0.021125,-1.453585,-1.562282,1.562282,0.239301,-0.239301,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.451158,0.159318,1.203928,-0.924851,-0.021125,-0.87979,1.451158,-1.451158,0.159318,-0.159318,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.892629,-0.480546,-0.767664,-1.132824,-0.021125,-0.592892,-0.892629,0.892629,-0.480546,0.480546,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.143749,1.439046,-0.978906,0.66961,-0.021125,-0.478133,-1.143749,1.143749,1.439046,-1.439046,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.562282,1.359063,-1.330975,1.085556,-0.021125,-0.076476,-1.562282,1.562282,1.359063,-1.359063,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.645989,-1.360359,-1.401389,-1.340797,-0.021125,-0.133856,-1.645989,1.645989,-1.360359,1.360359,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.530385,0.879165,0.429374,0.184339,-0.021125,-0.478133,0.530385,-0.530385,0.879165,-0.879165,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.534865,-0.240597,1.274342,-0.855527,-0.021125,-0.535513,1.534865,-1.534865,-0.240597,0.240597,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.869691,0.639216,1.555998,-0.231607,-0.021125,-0.650272,1.869691,-1.869691,0.639216,-0.639216,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.279265,0.239301,0.218132,-0.855527,-0.021125,-0.87979,0.279265,-0.279265,0.239301,-0.239301,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.139269,-1.12041,-0.133938,-1.271473,-0.021125,-0.248615,-0.139269,0.139269,-1.12041,1.12041,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.892629,-0.000648,-0.767664,-1.479446,-0.021125,-1.224067,-0.892629,0.892629,-0.000648,0.000648,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.953398,-0.640512,1.626412,-1.202149,-0.021125,-0.535513,1.953398,-1.953398,-0.640512,0.640512,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.111851,0.799182,0.077304,0.461637,-0.021125,-0.191235,0.111851,-0.111851,0.799182,-0.799182,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.725215,0.239301,-0.626836,-1.340797,-0.021125,-1.281447,-0.725215,0.725215,0.239301,-0.239301,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.474095,0.079335,-0.415594,-0.43958,-0.021125,-0.420753,-0.474095,0.474095,0.079335,-0.079335,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.394869,0.47925,-1.190147,-0.300932,-0.021125,-0.592892,-1.394869,1.394869,0.47925,-0.47925,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.557802,0.319284,-0.486008,-1.202149,-0.021125,-1.224067,-0.557802,0.557802,0.319284,-0.319284,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.530385,-0.240597,0.429374,-1.271473,-0.021125,-0.87979,0.530385,-0.530385,-0.240597,0.240597,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.953398,-0.080631,1.626412,-0.162283,-0.021125,-0.076476,1.953398,-1.953398,-0.080631,0.080631,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.200038,0.719199,0.992686,-0.508905,-0.021125,-0.937169,1.200038,-1.200038,0.719199,-0.719199,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.028145,-1.200393,0.00689,-1.271473,-0.021125,-0.191235,0.028145,-0.028145,-1.200393,1.200393,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.227455,-0.800478,-1.04932,-1.410122,-0.021125,-0.592892,-1.227455,1.227455,-0.800478,0.800478,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.451158,-0.720495,1.203928,-0.924851,-0.021125,-0.248615,1.451158,-1.451158,-0.720495,0.720495,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.562282,1.758977,-1.330975,1.085556,-0.021125,-0.363374,-1.562282,1.562282,1.758977,-1.758977,-0.02609,-1.471747,-0.732265,-0.761123,1.827702,-0.573413,-0.608917,UP
0.614091,-0.480546,0.499788,-1.618095,-0.021125,-0.994549,0.614091,-0.614091,-0.480546,0.480546,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.808922,-1.680291,-0.69725,-1.618095,-0.021125,-0.133856,-0.808922,0.808922,-1.680291,1.680291,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.143749,-0.000648,-0.978906,-0.855527,-0.021125,-0.707651,-1.143749,1.143749,-0.000648,0.000648,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.865211,1.439046,0.71103,-1.479446,-0.021125,-2.256899,0.865211,-0.865211,1.439046,-1.439046,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.725215,-0.560529,-0.626836,-0.716878,-0.021125,-0.191235,-0.725215,0.725215,-0.560529,0.560529,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-1.060042,-0.240597,-0.908492,-1.271473,-0.021125,-0.87979,-1.060042,1.060042,-0.240597,0.240597,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.055562,-1.280376,-0.063524,-1.410122,-0.021125,-0.248615,-0.055562,0.055562,-1.280376,1.280376,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.028145,-1.12041,0.00689,-1.271473,-0.021125,-0.248615,0.028145,-0.028145,-1.12041,1.12041,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.865211,-0.720495,0.71103,-1.410122,-0.021125,-0.650272,0.865211,-0.865211,-0.720495,0.720495,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
-0.474095,0.799182,-0.415594,-1.340797,-0.021125,-1.683103,-0.474095,0.474095,0.799182,-0.799182,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
0.865211,-0.800478,0.71103,-1.410122,-0.021125,-0.592892,0.865211,-0.865211,-0.800478,0.800478,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
1.953398,0.719199,1.626412,-1.202149,-0.021125,-1.510965,1.953398,-1.953398,0.719199,-0.719199,-0.02609,-1.471747,-0.028521,-1.497021,1.827702,-0.573413,-0.608917,UP
